sample_key,material_system,n_or_p,composition,DOI,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,target_tau_eff_step18,pred_tau_eff_step19,tau_eff_ratio_pred_true_step19,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,zt_obs_max_step14,zt_pred_max_step14,manual_review_status_step17,paper_checked_step17,residual_category_step19,residual_note_step19,additive_final_step17,structure_final_step17,manual_review_status_step17__rec,tau_eff_ml_problem_reason_step19,needs_manual_review_for_ml_step19
10.1016_j.intermet.2015.02.004__sample_22797,unknown,p,Ti49.6Ni50.4,10.1016/j.intermet.2015.02.004,3.7989001411295806,2.457232273912078,-1.3416678672175024,1.3416678672175024,44.65204652638548,11.672460617624827,0.261409308769922,medium,0.3193296056722174,0.4925297803304014,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.3390_ma11050773__sample_12663,unknown,n,NbCo1.5Sb,10.3390/ma11050773,-0.4439607041581768,0.8969723070041313,1.3409330111623081,1.3409330111623081,0.6414906282463019,2.4521674501741995,3.822608378360726,medium,0.2689688781850669,0.4841592923629031,0.2827735,0.1907315628552563,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2010.06.182__sample_13173,unknown,p,Cu2SnSe3,10.1016/j.jallcom.2010.06.182,-0.8797587958014992,-2.220178092330272,-1.340419296528773,1.340419296528773,0.4148829711282396,0.10858976809794726,0.2617359006146877,medium,0.1952848197288938,0.4482839684664387,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ta08238c__sample_40610,unknown,p,(Bi0.5Sb1.5Te3)87.21(Sb2O3)12.79,10.1039/c8ta08238c,0.3175699316985536,-1.0225893462188107,-1.3401592779173643,1.3401592779173643,1.3737853126465815,0.3596624428284661,0.26180396566882824,medium,0.1242090891284132,0.1787145665247468,1.497599,1.414720861992444,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsenergylett.8b00137__sample_43753,unknown,p,AgSn5Sb(Te0.998I0.002)7,10.1021/acsenergylett.8b00137,1.26923541928567,-0.07009399031928591,-1.339329409604956,1.339329409604956,3.5581310437026885,0.9323061880314535,0.2620213186587052,medium,0.0924137516610797,0.1679949226327723,0.9701195,0.5176187926323306,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c3cp53749h__sample_21243,unknown,n,Si,10.1039/c3cp53749h,0.4350270264937496,-0.903463489403521,-1.3384905158972704,1.3384905158972704,1.5450048144500443,0.405163945775223,0.2622412189177832,medium,0.1425600983077174,0.2150345993799626,0.4474648,0.2650671862156826,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.mtphys.2021.100497__sample_45597,unknown,p,Ge0.745Al0.015Pb0.1Sb0.1Te,10.1016/j.mtphys.2021.100497,-0.249934734957164,1.088394287488118,1.338329022445282,1.338329022445282,0.7788516131965698,2.969502075723809,3.8126672981215917,medium,0.4762634301227748,0.5734977061756228,2.156121,1.6525942245025231,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.actamat.2020.05.039__sample_38559,unknown,p,Cu26V2Sn6S32,10.1016/j.actamat.2020.05.039,0.9137466408158976,-0.424057654589587,-1.3378042954054847,1.3378042954054847,2.49364785599687,0.6543861524561797,0.26242123597462796,medium,0.1455659887904789,0.2943893748266503,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.1687997__sample_10377,unknown,p,CoSb3C0.8,10.1063/1.1687997,-0.8318441156272297,0.5031978316363683,1.3350419472635981,1.3350419472635981,0.4352459020128434,1.6540020427489344,3.8001553491941378,medium,0.3978516568764587,0.4141857601722405,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c1jm10827a__sample_8692,unknown,p,Mg2Si0.993Bi0.007,10.1039/c1jm10827a,1.9514797973874085,0.6193814348840379,-1.3320983625033707,1.3320983625033707,7.039096313616508,1.8577785293673845,0.26392287398791187,medium,0.197776377860879,0.3757428528845651,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.mseb.2003.10.014__sample_15595,unknown,p,Pb0.74Sn0.24Cd0.02Te,10.1016/j.mseb.2003.10.014,-1.0804454395666128,0.25148534460219674,1.3319307841688095,1.3319307841688095,0.3394442900468325,1.2859340540506936,3.7883508185489747,medium,0.3812665772043727,0.2085669637896828,,0.5274750936262469,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2016.02.123__sample_7261,unknown,p,(Bi0.2Sb0.8)2Te3(PbTe)0.1,10.1016/j.jallcom.2016.02.123,1.8901745660323288,0.5585672879411729,-1.3316072780911559,1.3316072780911559,6.620524298833119,1.7481660866071635,0.2640525142268991,medium,0.1894095793717057,0.3451259288069384,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-012-2469-8__sample_354,unknown,n,Pb1Te1I0.00033,10.1007/s11664-012-2469-8,-1.1085644293205337,0.2228559663627524,1.3314203956832862,1.3314203956832862,0.3300324060073868,1.2496405704964137,3.786417781254015,low,0.1968255428501763,,0.3452712,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2015.09.082__sample_12543,unknown,n,V0.98Ti0.02CoSb,10.1016/j.jallcom.2015.09.082,1.1562188056342075,-0.17331718185534403,-1.3295359874895516,1.3295359874895516,3.177894293595592,0.8408708635619169,0.26460001053418397,medium,0.0874253006313153,0.1198072182463741,0.2803211,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jssc.2014.06.042__sample_4380,unknown,p,CaFe4Sb12,10.1016/j.jssc.2014.06.042,1.9410641442987755,0.6126110520287764,-1.328453092269999,1.328453092269999,6.966160027262786,1.8452431400389286,0.26488669981989776,low,0.1066568162946043,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.mssp.2020.105393__sample_38628,unknown,n,Pb0.96Bi0.04S,10.1016/j.mssp.2020.105393,-0.4155901788847849,-1.742027459452399,-1.3264372805676141,1.3264372805676141,0.6599506767938473,0.17516490062436355,0.26542120007413955,medium,0.2155184831940517,0.4596583378108729,,1.2363852216347384,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.4960573__sample_2581,unknown,n,Pb0.99Ti0.01Te,10.1063/1.4960573,1.5331316809708655,0.20717812142493713,-1.3259535595459284,1.3259535595459284,4.6326621486460615,1.230201677542222,0.26554962094565,low,0.4229194230106114,0.8017475193873863,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-011-1890-8__sample_4068,unknown,p,CeFe3.7Co0.3Sb12,10.1007/s11664-011-1890-8,1.2892056143844175,-0.03558528586191312,-1.3247909002463305,1.3247909002463305,3.629901868297246,0.965040426415656,0.26585854423341415,medium,0.0928483663603637,0.0652089772210193,0.6832121,0.9897704556943836,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-010-1474-z__sample_8212,unknown,n,Co0.3Ti0.7S2,10.1007/s11664-010-1474-z,-0.5939401555032283,0.7294133057113165,1.3233534612145448,1.3233534612145448,0.5521474463042978,2.0738635267951535,3.755995867908465,medium,0.2719354339088456,0.4406665360235573,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsaem.9b01656__sample_35418,unknown,n,Pb0.99Sb0.01Se0.92Te0.04S0.04,10.1021/acsaem.9b01656,0.8099644014981315,-0.5107980580191194,-1.320762459517251,1.320762459517251,2.247827965944125,0.600016539676086,0.2669316997415632,medium,0.3885520925808184,0.7535785908197484,0.2593019,0.0392515228227494,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.mattod.2017.11.005__sample_41017,unknown,p,Sn0.97Na0.03Se,10.1016/j.mattod.2017.11.005,-0.1175646021452679,-1.4353337164488915,-1.3177691143036236,1.3177691143036236,0.8890830732172907,0.23803591425856413,0.2677319155308994,medium,0.399179180494112,0.2485438943027284,1.6136,2.775212406514114,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ee03162b__sample_39798,unknown,p,Sn0.8Ge0.2Te,10.1039/c8ee03162b,2.12614202995254,0.8085030504265678,-1.3176389795259724,1.3176389795259724,8.382465050029523,2.2445454991397478,0.26776675903132363,medium,0.1570018478610702,0.3221396968063169,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.nanoen.2015.05.032__sample_6383,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.nanoen.2015.05.032,0.8931180060843011,-0.4173742750322476,-1.3104922811165487,1.3104922811165487,2.442734249789887,0.6587743110207169,0.26968726175488866,low,0.2029438937057509,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_s0925-8388_01_00926-4__sample_7904,unknown,n,La2.27Ca0.73S4,10.1016/s0925-8388(01)00926-4,0.0662744734724149,-1.2419223804130464,-1.3081968538854614,1.3081968538854614,1.0685199573038588,0.2888284457605717,0.2703070202725624,medium,0.2957249871572071,0.5164033739996614,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.intermet.2015.02.004__sample_22795,unknown,p,Ti50Ni50,10.1016/j.intermet.2015.02.004,3.764930124529345,2.457232273912078,-1.307697850617267,1.307697850617267,43.16068988097055,11.672460617624827,0.2704419380184928,medium,0.4240330284033019,0.4183760830792308,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jssc.2011.08.036__sample_82389,unknown,n,Zr0.25Hf0.75NiSn,10.1016/j.jssc.2011.08.036,-0.8444888354773649,0.4599039477298869,1.3043927832072517,1.3043927832072517,0.4297769888215992,1.5839218383993259,3.685450546671342,medium,0.3851458175151628,0.6044107014969325,0.2372,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acs.chemmater.8b03994__sample_43370,unknown,n,Yb0.3Co3.5Fe0.5Sb12,10.1021/acs.chemmater.8b03994,-1.3429987679664,-0.0391381242491149,1.303860643717285,1.303860643717285,0.2610616303391734,0.961617877225696,3.6834898946135985,medium,0.5114685826668117,0.7036993361517312,0.1838794,0.180293097493585,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
