sample_key,candidate_score_step24,candidate_tier_step24,is_high_zt_observed_step24,is_low_kappa_high_sigma_step24,is_nanocarbon_candidate_step24
10.1021_acsaem.9b01851__sample_35411,-30,low,False,False,False
10.1021_acsaem.9b02004__sample_40079,-30,low,False,False,False
10.1021_acsaem.9b02004__sample_40080,45,C,False,True,False
10.1021_acsaem.9b02004__sample_40081,20,review,False,True,False
10.1021_acsaem.9b02004__sample_40082,25,C,False,True,False
10.1021_acsaem.9b02004__sample_40083,0,review,False,True,False
10.1021_acsaem.9b02011__sample_34860,-15,low,False,False,False
10.1021_acsaem.9b02011__sample_34861,5,review,False,False,False
10.1021_acsaem.9b02011__sample_34863,5,review,False,False,False
10.1021_acsaem.9b02011__sample_34864,75,B,False,True,False
10.1021_acsaem.9b02011__sample_34866,5,review,False,False,False
10.1021_acsaem.9b02135__sample_33947,-30,low,False,False,False
10.1021_acsaem.9b02135__sample_33948,20,review,False,True,False
10.1021_acsaem.9b02135__sample_33949,20,review,False,True,False
10.1021_acsaem.9b02135__sample_33950,20,review,False,True,False
10.1021_acsaem.9b02135__sample_33951,20,review,False,True,False
10.1021_acsaem.9b02135__sample_33952,20,review,False,True,False
10.1021_acsaem.9b02135__sample_33953,20,review,False,True,False
10.1021_acsaem.9b02137__sample_34386,20,review,False,True,False
10.1021_acsaem.9b02137__sample_34387,20,review,False,True,False
10.1021_acsaem.9b02137__sample_34388,20,review,False,True,False
10.1021_acsaem.9b02168__sample_34392,-30,low,False,False,False
10.1021_acsaem.9b02168__sample_34393,-30,low,False,False,False
10.1021_acsaem.9b02168__sample_34394,-30,low,False,False,False
10.1021_acsaem.9b02168__sample_34395,-30,low,False,False,False
10.1021_acsaem.9b02168__sample_34396,-30,low,False,False,False
10.1021_acsaem.9b02168__sample_34397,-30,low,False,False,False
10.1021_acsaem.9b02168__sample_34398,-30,low,False,False,False
10.1021_acsaem.9b02272__sample_33915,30,C,False,False,False
10.1021_acsaem.9b02272__sample_33916,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33917,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33918,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33919,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33920,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33921,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33922,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33923,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33924,5,review,False,False,False
10.1021_acsaem.9b02272__sample_33925,5,review,False,False,False
10.1021_acsaem.9b02330__sample_34889,-60,low,False,False,False
10.1021_acsaem.9b02330__sample_34890,-60,low,False,False,False
10.1021_acsaem.9b02330__sample_34891,-60,low,False,False,False
10.1021_acsaem.9b02330__sample_34892,-60,low,False,False,False
10.1021_acsaem.9b02330__sample_34893,-50,low,False,False,False
10.1021_acsaem.9b02395__sample_35028,5,review,False,False,False
10.1021_acsaem.9b02488__sample_33943,-30,low,False,False,False
10.1021_acsaem.9b02488__sample_33944,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34951,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34955,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34956,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34957,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34958,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34959,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34960,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34961,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34962,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34963,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34964,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34965,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34966,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34967,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34968,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34969,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34972,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34973,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34974,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34975,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34977,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34979,-30,low,False,False,False
10.1021_acsaem.9b02500__sample_34994,-30,low,False,False,False
10.1021_acsami.0c00321__sample_34320,10,review,False,False,False
10.1021_acsami.0c00321__sample_34327,30,C,False,False,False
10.1021_acsami.0c00321__sample_34328,30,C,False,False,False
10.1021_acsami.0c00321__sample_34329,10,review,False,False,False
10.1021_acsami.0c00321__sample_34342,5,review,False,False,False
10.1021_acsami.0c00321__sample_34343,5,review,False,False,False
10.1021_acsami.0c00321__sample_34344,5,review,False,False,False
10.1021_acsami.0c00321__sample_34345,5,review,False,False,False
10.1021_acsami.0c00873__sample_34363,25,C,False,True,False
10.1021_acsami.0c00873__sample_34364,25,C,False,True,False
10.1021_acsami.0c00873__sample_34365,85,A,True,True,False
10.1021_acsami.0c00873__sample_34366,85,A,True,True,False
10.1021_acsami.0c00873__sample_34367,25,C,False,True,False
10.1021_acsami.0c00873__sample_34368,25,C,False,True,False
10.1021_acsami.0c01004__sample_32842,130,A,True,True,False
10.1021_acsami.0c01004__sample_32843,130,A,True,True,False
10.1021_acsami.0c01004__sample_32844,130,A,True,True,False
10.1021_acsami.0c01004__sample_32845,130,A,True,True,False
10.1021_acsami.0c01798__sample_34349,35,C,True,False,False
10.1021_acsami.0c01798__sample_34350,35,C,True,False,False
10.1021_acsami.0c01798__sample_34351,35,C,True,False,False
10.1021_acsami.0c01798__sample_34352,35,C,True,False,False
10.1021_acsami.0c01869__sample_38527,-15,low,False,False,False
10.1021_acsami.0c01869__sample_38528,5,review,False,False,False
10.1021_acsami.0c01869__sample_38529,5,review,False,False,False
10.1021_acsami.0c01869__sample_38530,5,review,False,False,False
10.1021_acsami.0c01869__sample_38531,5,review,False,False,False
10.1021_acsami.0c02408__sample_32484,-30,low,False,False,False
10.1021_acsami.0c02408__sample_32485,105,A,True,True,False
10.1021_acsami.0c02408__sample_32486,10,review,True,False,False
10.1021_acsami.0c02408__sample_32488,10,review,True,False,False
10.1021_acsami.0c02408__sample_32490,10,review,True,False,False
10.1021_acsami.0c02408__sample_32492,20,review,False,True,False
10.1021_acsami.0c02408__sample_32495,10,review,True,False,False
10.1021_acsami.0c02408__sample_32496,-30,low,False,False,False
10.1021_acsami.0c02408__sample_32497,10,review,True,False,False
10.1021_acsami.0c02408__sample_32498,10,review,True,False,False
10.1021_acsami.0c02408__sample_32501,10,review,True,False,False
10.1021_acsami.0c02408__sample_32503,-30,low,False,False,False
10.1021_acsami.0c02408__sample_32507,10,review,True,False,False
10.1021_acsami.0c02408__sample_32508,10,review,True,False,False
10.1021_acsami.0c03315__sample_32619,-30,low,False,False,False
10.1021_acsami.0c03315__sample_32620,-30,low,False,False,False
10.1021_acsami.0c03315__sample_32621,-30,low,False,False,False
10.1021_acsami.0c03315__sample_32622,-30,low,False,False,False
10.1021_acsami.0c03315__sample_32623,-30,low,False,False,False
10.1021_acsami.0c03349__sample_32871,-30,low,False,False,False
10.1021_acsami.0c03349__sample_32877,-30,low,False,False,False
10.1021_acsami.0c03349__sample_32881,-30,low,False,False,False
10.1021_acsami.0c03349__sample_32882,-30,low,False,False,False
10.1021_acsami.0c03349__sample_32883,-30,low,False,False,False
10.1021_acsami.0c03349__sample_32884,-30,low,False,False,False
10.1021_acsami.0c04331__sample_39124,25,C,False,True,False
10.1021_acsami.0c04331__sample_39125,85,A,True,True,False
10.1021_acsami.0c06968__sample_38299,40,C,False,True,False
10.1021_acsami.0c06968__sample_38300,-30,low,False,False,False
10.1021_acsami.0c06968__sample_38301,40,C,False,True,False
10.1021_acsami.0c06968__sample_38302,40,C,False,True,False
10.1021_acsami.0c06968__sample_38303,25,C,False,True,False
10.1021_acsami.0c06968__sample_38304,25,C,False,True,False
10.1021_acsami.0c06968__sample_38305,25,C,False,True,False
10.1021_acsami.0c07566__sample_38184,20,review,False,True,False
10.1021_acsami.0c07566__sample_38185,20,review,False,True,False
10.1021_acsami.0c07566__sample_38186,20,review,False,True,False
10.1021_acsami.0c07566__sample_38187,20,review,False,True,False
10.1021_acsami.0c07566__sample_38190,45,C,False,True,False
10.1021_acsami.0c07566__sample_38193,45,C,False,True,False
10.1021_acsami.0c07566__sample_38197,85,A,True,True,False
10.1021_acsami.0c07566__sample_38199,20,review,False,True,False
10.1021_acsami.0c07566__sample_38200,45,C,False,True,False
10.1021_acsami.0c07566__sample_38201,45,C,False,True,False
10.1021_acsami.0c09656__sample_39269,45,C,False,True,False
10.1021_acsami.0c09656__sample_39270,110,A,True,True,False
10.1021_acsami.0c09656__sample_39271,110,A,True,True,False
10.1021_acsami.0c09918__sample_37157,45,C,False,True,False
10.1021_acsami.0c09918__sample_37159,20,review,False,True,False
10.1021_acsami.0c09918__sample_37160,20,review,False,True,False
10.1021_acsami.0c09918__sample_37161,45,C,False,True,False
10.1021_acsami.0c10508__sample_37052,50,B,False,True,False
10.1021_acsami.0c10508__sample_37053,90,A,True,True,False
10.1021_acsami.0c10508__sample_37054,45,C,False,True,False
10.1021_acsami.0c10508__sample_37056,0,review,False,True,False
10.1021_acsami.0c10508__sample_37057,-10,low,True,False,False
10.1021_acsami.0c10932__sample_37259,20,review,False,True,False
10.1021_acsami.0c10932__sample_37271,20,review,False,True,False
10.1021_acsami.0c10932__sample_37272,85,A,True,True,False
10.1021_acsami.0c10932__sample_37273,80,A,True,True,False
10.1021_acsami.0c10932__sample_37274,110,A,True,True,False
10.1021_acsami.0c10932__sample_37275,20,review,False,True,False
10.1021_acsami.0c13651__sample_37738,-45,low,False,False,False
10.1021_acsami.0c13651__sample_37739,-45,low,False,False,False
10.1021_acsami.0c13651__sample_37740,-45,low,False,False,False
10.1021_acsami.0c13651__sample_37741,-45,low,False,False,False
10.1021_acsami.0c13651__sample_37744,-45,low,False,False,False
10.1021_acsami.0c13651__sample_37746,-45,low,False,False,False
10.1021_acsami.0c14916__sample_36456,75,B,False,True,False
10.1021_acsami.0c14916__sample_36457,5,review,False,False,False
10.1021_acsami.0c14916__sample_36458,-10,low,False,False,False
10.1021_acsami.0c14916__sample_36459,75,B,False,True,False
10.1021_acsami.0c14916__sample_36461,-15,low,False,False,False
10.1021_acsami.0c19387__sample_42077,-5,low,False,False,False
10.1021_acsami.0c19387__sample_42078,-5,low,False,False,False
10.1021_acsami.0c19387__sample_42079,-5,low,False,False,False
10.1021_acsami.0c19387__sample_42080,-5,low,False,False,False
10.1021_acsami.0c19387__sample_42081,25,C,False,True,False
10.1021_acsami.0c19387__sample_42082,25,C,False,True,False
10.1021_acsami.0c19387__sample_42083,25,C,False,True,False
10.1021_acsami.0c19387__sample_42084,25,C,False,True,False
10.1021_acsami.0c19387__sample_42085,45,C,False,True,False
10.1021_acsami.1c00221__sample_44390,70,B,False,True,False
10.1021_acsami.1c00221__sample_44391,110,A,True,True,False
10.1021_acsami.1c00221__sample_44394,110,A,True,True,False
10.1021_acsami.1c00221__sample_44395,110,A,True,True,False
10.1021_acsami.1c00221__sample_44396,110,A,True,True,False
10.1021_acsami.1c00221__sample_44397,110,A,True,True,False
10.1021_acsami.1c03525__sample_84411,30,C,False,False,False
10.1021_acsami.1c03525__sample_84412,30,C,False,False,False
10.1021_acsami.1c03525__sample_84413,30,C,False,False,False
10.1021_acsami.1c03525__sample_84414,30,C,False,False,False
10.1021_acsami.1c04326__sample_45064,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45070,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45071,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45072,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45073,90,A,True,True,False
10.1021_acsami.1c04326__sample_45075,90,A,True,True,False
10.1021_acsami.1c04326__sample_45076,90,A,True,True,False
10.1021_acsami.1c04326__sample_45078,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45079,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45080,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45081,-45,low,False,False,False
10.1021_acsami.1c04326__sample_45082,-45,low,False,False,False
10.1021_acsami.1c12200__sample_46158,30,C,False,False,False
10.1021_acsami.1c12200__sample_46159,30,C,False,False,False
10.1021_acsami.1c12200__sample_46160,30,C,False,False,False
10.1021_acsami.1c12200__sample_46161,5,review,False,False,False
10.1021_acsami.1c12200__sample_46162,5,review,False,False,False
10.1021_acsami.1c12200__sample_46163,5,review,False,False,False
10.1021_acsami.1c12200__sample_46164,5,review,False,False,False
10.1021_acsami.1c12200__sample_46167,5,review,False,False,False
10.1021_acsami.1c12200__sample_46168,5,review,False,False,False
10.1021_acsami.1c12282__sample_45831,40,C,True,False,False
10.1021_acsami.1c12282__sample_45832,-20,low,False,False,False
10.1021_acsami.1c12282__sample_45833,-20,low,False,False,False
10.1021_acsami.1c12282__sample_45834,-20,low,False,False,False
10.1021_acsami.1c12282__sample_45835,90,A,True,True,False
10.1021_acsami.1c12282__sample_45836,80,A,True,True,False
10.1021_acsami.1c12282__sample_45837,130,A,True,True,False
10.1021_acsami.1c12282__sample_45838,130,A,True,True,False
10.1021_acsami.1c12282__sample_45839,130,A,True,True,False
10.1021_acsami.1c12282__sample_45840,130,A,True,True,False
10.1021_acsami.3c11235__sample_84548,-30,low,False,False,False
10.1021_acsami.3c11235__sample_84549,-30,low,False,False,False
10.1021_acsami.3c11235__sample_84550,-30,low,False,False,False
10.1021_acsami.3c11235__sample_84551,-30,low,False,False,False
10.1021_acsami.4c02032__sample_83956,-30,low,False,False,False
10.1021_acsami.4c02032__sample_83959,-30,low,False,False,False
10.1021_acsami.4c02032__sample_83960,-30,low,False,False,False
10.1021_acsami.4c02032__sample_83961,-30,low,False,False,False
10.1021_acsami.4c02032__sample_83966,-30,low,False,False,False
10.1021_acsami.4c02032__sample_83967,-30,low,False,False,False
10.1021_acsami.4c02032__sample_83968,-30,low,False,False,False
10.1021_acsami.5b01085__sample_11295,25,C,False,True,False
10.1021_acsami.5b01085__sample_11296,-45,low,False,False,False
10.1021_acsami.5b02504__sample_1387,-30,low,False,False,False
10.1021_acsami.5b02504__sample_1388,-30,low,False,False,False
10.1021_acsami.5b02504__sample_1389,-30,low,False,False,False
10.1021_acsami.5b02537__sample_21259,30,C,False,False,False
10.1021_acsami.5b02537__sample_21260,30,C,False,False,False
10.1021_acsami.5b02537__sample_21261,30,C,False,False,False
10.1021_acsami.5b02537__sample_21262,10,review,False,False,False
10.1021_acsami.5b03522__sample_30692,-15,low,False,False,False
10.1021_acsami.5b03522__sample_30696,5,review,False,False,False
10.1021_acsami.5b03522__sample_30697,5,review,False,False,False
10.1021_acsami.5b03522__sample_30698,75,B,False,True,False
10.1021_acsami.5b03522__sample_30701,5,review,False,False,False
10.1021_acsami.5b04910__sample_537,5,review,False,False,False
10.1021_acsami.5b04910__sample_538,5,review,False,False,False
10.1021_acsami.5b04910__sample_539,5,review,False,False,False
10.1021_acsami.5b04910__sample_540,5,review,False,False,False
10.1021_acsami.5b04910__sample_541,5,review,False,False,False
10.1021_acsami.5b06492__sample_25123,-50,low,False,False,False
10.1021_acsami.5b06492__sample_25124,-50,low,False,False,False
10.1021_acsami.5b06492__sample_25125,-30,low,False,False,False
10.1021_acsami.5b06492__sample_25126,-30,low,False,False,False
10.1021_acsami.5b06492__sample_25127,-50,low,False,False,False
10.1021_acsami.5b06492__sample_25129,-50,low,False,False,False
10.1021_acsami.5b06492__sample_25137,-50,low,False,False,False
10.1021_acsami.5b07141__sample_7628,-30,low,False,False,False
10.1021_acsami.5b07141__sample_7629,-30,low,False,False,False
10.1021_acsami.5b08011__sample_14328,0,review,False,True,False
10.1021_acsami.5b08011__sample_14329,20,review,False,True,False
10.1021_acsami.5b08011__sample_14330,20,review,False,True,False
10.1021_acsami.5b09327__sample_4839,25,C,False,True,False
10.1021_acsami.5b09327__sample_4840,50,B,False,True,False
10.1021_acsami.5b09327__sample_4841,25,C,False,True,False
10.1021_acsami.5b09327__sample_4842,0,review,False,True,False
10.1021_acsami.5b09327__sample_4843,25,C,False,True,False
10.1021_acsami.5b09327__sample_4844,25,C,False,True,False
10.1021_acsami.5b09327__sample_4845,50,B,False,True,False
10.1021_acsami.5b11063__sample_9440,30,C,False,False,False
10.1021_acsami.5b11063__sample_9442,-30,low,False,False,False
10.1021_acsami.5b11063__sample_9443,-30,low,False,False,False
10.1021_acsami.5b11063__sample_9444,-30,low,False,False,False
10.1021_acsami.5b11063__sample_9445,-30,low,False,False,False
10.1021_acsami.5b11063__sample_9446,-30,low,False,False,False
10.1021_acsami.5b12060__sample_9451,-30,low,False,False,False
10.1021_acsami.5b12060__sample_9452,20,review,False,False,False
10.1021_acsami.5b12060__sample_9453,-30,low,False,False,False
10.1021_acsami.5b12060__sample_9454,-30,low,False,False,False
10.1021_acsami.6b15295__sample_3103,110,A,True,True,False
10.1021_acsami.6b15295__sample_3104,110,A,True,True,False
10.1021_acsami.6b15295__sample_3105,110,A,True,True,False
10.1021_acsami.6b15295__sample_3106,70,B,False,True,False
10.1021_acsami.6b16060__sample_2844,-30,low,False,False,False
10.1021_acsami.6b16060__sample_2845,-30,low,False,False,False
10.1021_acsami.6b16060__sample_2846,-30,low,False,False,False
10.1021_acsami.6b16060__sample_2847,-30,low,False,False,False
