sample_key,SID,DOI,sample_id,paper_title,year,composition,material_system,n_or_p,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,sintering_method,sintering_checked,record_checked,additive_auto_step9,additive_manual_step9,structure_auto_step9,structure_manual_step9,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,fitting_source_preference_step8,fitting_source_actual_step10,sigma_obs_source_step11,tau_eff_step12,log_tau_eff_step12,tau_eff_unit_step12,tau_eff_mode_step12,n_fit_rows_step12,n_fit_temperature_points_step12,temperature_min_fit_step12,temperature_max_fit_step12,temperature_span_fit_step12,sigma_fit_mae_step12,sigma_fit_rmse_step12,sigma_fit_mape_step12,sigma_fit_log_mae_step12,sigma_fit_log_rmse_step12,sigma_fit_r2_log_step12,sigma_fit_bias_log_step12,tau_eff_log_std_step12,tau_eff_geometric_std_factor_step12,tau_eff_train_step12,n_train_rows_step12,n_holdout_rows_step12,sigma_holdout_mae_step12,sigma_holdout_rmse_step12,sigma_holdout_mape_step12,sigma_holdout_log_rmse_step12,sigma_holdout_r2_log_step12,holdout_eval_status_step12,fit_status_step12,fit_note_step12,prefactor_source_step12,seebeck_obs_V_per_K_step11,kappa_obs_W_per_mK_step11,zt_obs_dimensionless_step11,power_factor_obs_W_per_mK2_step11,zt_calc_from_obs_step11,can_eval_power_factor_step11,can_calc_zt_from_obs_step11,can_compare_zt_obs_step11,row_quality_step11,n_prefactor_available_rows_step12,n_prefactor_unavailable_rows_step12,log_tau_eff_train_step12,tau_fit_problem_reason_step12,doi_url
10.1016_s0272-8842_99_00089-9__sample_19844,7289,10.1016/s0272-8842(99)00089-9,19844,,,B4C,unknown,p,"estimated from Seebeck sign: positive=6, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=6, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.04771288028355388,-3.042553890629659,relative_scale,empirical_group_baseline,8,8,360.826,1490.912,1130.086,2620.6351227125315,3785.9582586083975,4.49059893377068,1.5174686407043638,1.7472604349712009,-0.4859644004195509,-5.551115123125783e-16,1.867899975179384,6.474685112826665,0.027756621149126328,6,2,6967.458586287357,7740.351641454521,0.8847837863553099,2.169663526724237,-16.82560903531883,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002838795,,,0.0003322289482380838,,False,False,False,fit_only,8,0,-3.5842808672816227,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0272-8842%2899%2900089-9
10.1016_s0921-5107_03_00280-0__sample_22125,3898,10.1016/s0921-5107(03)00280-0,22125,,,ZnO,unknown,n,"estimated from Seebeck sign: positive=0, negative=25, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=25, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.016801594332377438,-4.0862814963389615,relative_scale,empirical_group_baseline,26,26,299.088,887.705,588.617,563.8533226587795,671.435958830576,0.7299603137428481,0.5823152873876913,0.7067149441639201,-0.666168211713466,-2.7328566760003855e-16,0.720710658167893,2.055893729288707,0.013205132732092168,20,6,1152.763367022692,1182.2496711544406,0.6348751146375008,1.0796549529042403,-160.51006449904608,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,-0.0002115211,28.7069,,1.3272210285997226e-05,0.0001382789096007698,True,True,False,fit_and_zt_eval,26,0,-4.327149681629476,large holdout log RMSE,https://doi.org/10.1016/s0921-5107%2803%2900280-0
10.1016_s0925-8388_00_01285-8__sample_35,9860,10.1016/s0925-8388(00)01285-8,35,,,Fe0.98Nb0.02Si2,unknown,p,"estimated from Seebeck sign: positive=22, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=22, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.15282183861483228,-1.8784824895902785,relative_scale,empirical_group_baseline,19,19,388.089,1172.208,784.1190000000001,6227.150772300912,8330.303687463387,1.7454316314108482,1.2575880833774686,1.3985919368724857,-0.5393931781593657,-4.2071609354216456e-16,1.4369166200160421,4.207701850958168,0.09061070600982377,15,4,17067.192964346534,17318.481653142408,0.9151407685609404,2.48935259744257,-258.7057409814946,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,19,0,-2.4011829050356277,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_00_01285-8__sample_36,9860,10.1016/s0925-8388(00)01285-8,36,,,Fe0.98Ti0.02Si2,unknown,p,"estimated from Seebeck sign: positive=28, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=28, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.07339103164580675,-2.6119535354888543,relative_scale,empirical_group_baseline,24,24,380.149,1178.16,798.0110000000001,5367.254553216681,9516.655654057367,2.0746865727589823,1.4715255053942873,1.7001983942377101,-0.41806925558594576,-2.590520390792032e-16,1.736765984016466,5.678947884744256,0.035894795011779425,19,5,19541.974680977608,21008.16233252617,0.9648211391895017,3.4579751035904818,-67.27842039039577,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,24,0,-3.3271629797436586,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_00_01285-8__sample_476,9860,10.1016/s0925-8388(00)01285-8,476,,,FeSi2,unknown,p,"estimated from Seebeck sign: positive=88, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=88, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.08553389207208179,-2.458842583080673,relative_scale,empirical_group_baseline,87,87,402.695,1176.179,773.4840000000002,36822.78821687016,272111.6138893485,2.542030097521554,1.6885515351036124,2.0179801766996643,-0.3326584729965769,-1.5313421029312505e-16,2.029678710509731,7.61164042580222,0.03711720783855062,69,18,169902.28955542555,598405.019927945,0.9741219373844131,4.220024004932158,-10.958864139153391,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,87,0,-3.2936745937599254,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_00_01285-8__sample_478,9860,10.1016/s0925-8388(00)01285-8,478,,,Fe0.94Ti0.06Si2,unknown,p,"estimated from Seebeck sign: positive=25, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=25, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.08931158595332173,-2.415624057596942,relative_scale,empirical_group_baseline,21,21,380.149,1170.223,790.074,5539.2783386276615,9092.588390380053,2.0083498038686125,1.4421606125899404,1.6476685388162176,-0.4989284048362299,4.229421046191072e-17,1.6883578395870373,5.410588351792068,0.04103224527043161,16,5,17358.909054062307,18826.788572684,0.9582518801742379,3.2935994987804125,-55.82274372955427,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,21,0,-3.1933970513727834,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_00_01285-8__sample_479,9860,10.1016/s0925-8388(00)01285-8,479,,,Fe0.96Nb0.04Si2,unknown,p,"estimated from Seebeck sign: positive=23, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=23, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.16628779842007058,-1.7940352663705776,relative_scale,empirical_group_baseline,18,18,382.134,1172.208,790.0740000000001,8174.653384708185,12106.187293540954,1.8233455577145103,1.3450337798571521,1.5138108594278437,-0.5900702906725981,2.9605947323337506e-16,1.5576985233914433,4.747881522944021,0.08738522761700462,14,4,24373.534803373466,25465.39145912224,0.9428205981958677,2.9071420694503414,-110.77761999636414,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,18,0,-2.4374290310066096,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_00_01285-8__sample_480,9860,10.1016/s0925-8388(00)01285-8,480,,,Fe0.98Zr0.02Si2,unknown,p,"estimated from Seebeck sign: positive=57, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=57, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.22955717706905895,-1.471603142955332,relative_scale,empirical_group_baseline,53,53,383.123,1161.43,778.307,17166.507736128526,32105.393291638324,2.3484238847780126,1.5636552567795674,1.7777166027937907,-0.45706057107905007,-5.02742501717052e-16,1.7947286325406333,6.01784145386318,0.11159747581471519,42,11,61792.428753200176,70768.5114407896,0.9648165691643829,3.515864078406637,-47.327649493688185,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,53,0,-2.192856847438434,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_00_01285-8__sample_481,9860,10.1016/s0925-8388(00)01285-8,481,,,Fe0.96Zr0.04Si2,unknown,p,"estimated from Seebeck sign: positive=52, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=52, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.9626555785470815,-0.03805958583362708,relative_scale,empirical_group_baseline,52,52,383.257,1123.31,740.0529999999999,57426.15083536246,138329.9754153911,1.2317777533646261,1.1239485513473086,1.3700916218664478,-0.5355623097381348,-3.416070845000482e-17,1.3834586859343625,3.9886733661749623,0.5351121241979536,41,11,213589.01949708464,303259.5764331057,0.9072657973589713,2.949805849105953,-7.607090457559989,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,52,0,-0.6252789761044187,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_00_01285-8__sample_7,9860,10.1016/s0925-8388(00)01285-8,7,,,Fe0.96Ti0.04Si2,unknown,p,"estimated from Seebeck sign: positive=29, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=29, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.0991199386619606,-2.311424660487505,relative_scale,empirical_group_baseline,22,22,386.104,1176.179,790.075,7740.140841179935,14438.993536886406,2.2645311104305743,1.5463677009079968,1.7524400757655578,-0.4249310633644414,-1.2111523905001707e-16,1.7936796021862866,6.01153186556388,0.04571183060634461,17,5,26190.66553128922,30549.526240716474,0.9617140597303477,3.45119128924692,-36.899769021088524,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,22,0,-3.085398139172081,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2800%2901285-8
10.1016_s0925-8388_01_00920-3__sample_483,9867,10.1016/s0925-8388(01)00920-3,483,,,Fe0.98Co0.02Si2,unknown,n,"estimated from Seebeck sign: positive=0, negative=20, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=20, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.15064467904721,-1.892831333995008,relative_scale,empirical_group_baseline,22,22,302.306,1166.935,864.6289999999999,5195.0250877795825,6648.354933988983,0.9172592501903352,0.8021549701457725,0.944384124999918,-0.9708305918352071,-1.6148698540002277e-16,0.9666079685497393,2.6290116275721584,0.10077584080349959,17,5,12959.119111833816,13347.195341222876,0.8217935634337689,1.7935914876090655,-57.56296756593545,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,22,0,-2.2948566266398647,large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2801%2900920-3
10.1016_s0925-8388_01_00920-3__sample_484,9867,10.1016/s0925-8388(01)00920-3,484,,,Fe0.98Co0.02Si2,unknown,n,"estimated from Seebeck sign: positive=0, negative=25, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=25, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.24658434194644047,-1.400051186024361,relative_scale,empirical_group_baseline,19,19,298.813,1174.123,875.3100000000001,6894.4759867165385,8813.843277460499,0.7848931867126395,0.691979052191964,0.8503619538325039,-1.3079036357401135,9.349246523159212e-17,0.8736638559661909,2.395672191434917,0.17472822766255486,15,4,17575.750942350383,17783.94480285105,0.7984677858904112,1.6566594313841037,-90.57674518609275,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,19,0,-1.744523496974828,large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2801%2900920-3
10.1016_s0925-8388_01_00920-3__sample_485,9867,10.1016/s0925-8388(01)00920-3,485,,,Fe0.98Co0.02Si2,unknown,n,"estimated from Seebeck sign: positive=0, negative=16, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=16, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.29438837810429724,-1.2228553694545388,relative_scale,empirical_group_baseline,15,15,327.273,1169.351,842.0780000000001,5951.572677279322,6965.203651971646,0.6221326198466102,0.5679887472186549,0.667845645348653,-1.899502369333291,-1.1842378929335003e-16,0.6912859182178107,1.9962809374649146,0.23808178832500512,12,3,11975.856479778353,12094.04403528302,0.6419244675721426,1.0928339994980358,-67.20609909048021,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,15,0,-1.4351410159198668,large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2801%2900920-3
10.1016_s0925-8388_01_00920-3__sample_488,9867,10.1016/s0925-8388(01)00920-3,488,,,Fe0.98Mn0.02Si2,unknown,p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.2634073743448136,-1.3340534933115795,relative_scale,empirical_group_baseline,17,17,323.291,1169.215,845.924,9340.068943874676,12375.725558465874,1.5426161627132022,1.1089259344542701,1.2993746129574675,-0.6213573506708099,2.0898315757650005e-16,1.3393646941174262,3.816618015107266,0.14828949113939593,13,4,24689.012877391786,24905.64598126977,0.9120696416894187,2.446132890490589,-363.83854244144084,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,17,0,-1.908588894524441,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2801%2900920-3
10.1016_s0925-8388_01_00920-3__sample_489,9867,10.1016/s0925-8388(01)00920-3,489,,,Fe0.98Mn0.02Si2,unknown,p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.19771773561369052,-1.6209148430988913,relative_scale,empirical_group_baseline,17,17,323.383,1164.313,840.9300000000001,7247.136447790258,9935.176755119584,1.3739759557388878,1.0694595516237533,1.2315434828935925,-0.5239969580663144,5.224578939412501e-17,1.2694459656278347,3.5588802740499696,0.11422620832481042,13,4,19387.829640497155,20253.32675481818,0.8963092899603246,2.358801620823047,-79.53304139682363,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,17,0,-2.1695745131268542,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2801%2900920-3
10.1016_s0925-8388_01_00920-3__sample_490,9867,10.1016/s0925-8388(01)00920-3,490,,,Fe0.98Mn0.02Si2,unknown,p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.5509030556630192,-0.5961964278442815,relative_scale,empirical_group_baseline,13,13,343.831,1156.96,813.129,10513.783506842214,12256.218860215085,0.9371407935898453,0.7701204138468066,0.8949071782541401,-1.2086806279817521,-1.3664283380001927e-16,0.9314489228249105,2.5381841475462266,0.3843499596152079,10,3,21749.835099839078,21877.03907298157,0.7885082473953972,1.5641326496196553,-374.31865363460685,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,13,0,-0.9562017882599614,large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2801%2900920-3
10.1016_s0925-8388_01_00920-3__sample_491,9867,10.1016/s0925-8388(01)00920-3,491,,,Fe0.98Mn0.02Si2,unknown,p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.5534994624668121,-0.5914944979869212,relative_scale,empirical_group_baseline,13,13,341.413,1181.454,840.0409999999999,12789.711790113975,14771.4852667274,1.0925916902592403,0.8828712518911586,0.9997900563389944,-1.0944559104925782,-1.3664283380001927e-16,1.0406144834426072,2.8309560556137314,0.374216706641675,10,3,26250.858134077727,26333.399885307255,0.8163089248447166,1.6971562248464587,-558.5459180748661,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,13,0,-0.9829202198488787,large fit MAPE; large holdout log RMSE,https://doi.org/10.1016/s0925-8388%2801%2900920-3
