sample_key,DOI,paper_title,year,sample_id,composition,material_system,n_or_p,n_or_p_confidence_step6,np_basis_auto_step9,additive_auto_step9,structure_auto_step9,nanocarbon_type_auto_step9,zt_max_observed_step9,thermal_conductivity_min_observed_step9,review_priority_score_step9,review_priority_tier_step9,review_priority_reason_step9,paper_checked_step9,additive_manual_step9,structure_manual_step9,np_type_paper_manual_step9,np_basis_paper_manual_step9,manual_review_note_step9,SID,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,np_basis_source_step9,np_checked_in_paper_step9,np_check_note_step9,sintering_method,sintering_checked,record_checked,sintering_status_step9,sintering_note_step9,sintering_keyword_detected_step9,additive_evidence_auto_step9,additive_keyword_detected_step9,structure_evidence_auto_step9,structure_keyword_detected_step9,nanocarbon_keyword_detected_step9,nanocarbon_evidence_auto_step9,rare_metal_flag_auto_step9,rare_metal_elements_auto_step9,toxicity_flag_auto_step9,toxicity_elements_auto_step9,rare_metal_note_manual_step9,toxicity_note_manual_step9,sigma_or_rho_point_count_step9,seebeck_point_count_step9,candidate_priority_tier_step8,fitting_source_preference_step8,valid_sigma_or_rho_point_count_step8,sigma_or_rho_temperature_span_step8,paper_check_date_step9,paper_check_scope_step9,needs_sintering_check_later_step9,text_for_literature_hint_step9,has_electrical_conductivity,has_electrical_resistivity,has_sigma_or_rho,has_seebeck,has_thermal_conductivity,has_zt,has_kappa_or_zt,electrical_conductivity_curve_count,electrical_resistivity_curve_count,seebeck_curve_count_step5,thermal_conductivity_curve_count,zt_curve_count,electrical_conductivity_point_count,electrical_resistivity_point_count,sigma_or_rho_point_count,seebeck_point_count_step5,thermal_conductivity_point_count,zt_point_count,kappa_or_zt_point_count,is_learning_candidate_step5,learning_candidate_reason_step5,n_or_p_prior,n_or_p_basis_prior,seebeck_positive_count,seebeck_negative_count,seebeck_zero_count,seebeck_valid_count,seebeck_curve_count,seebeck_point_count,seebeck_abs_like_curve_count,seebeck_parse_failed_curve_count,seebeck_sign_mixed_flag,sintering_method_prior_step7,sintering_checked_prior_step7,record_checked_prior_step7,sintering_status_step7,sintering_note_step7,sigma_curve_count_step8,rho_curve_count_step8,sigma_or_rho_curve_count_step8,sigma_point_count_step8,rho_point_count_step8,sigma_or_rho_point_count_step8,valid_sigma_point_count_step8,valid_rho_point_count_step8,nonpositive_sigma_point_count_step8,nonpositive_rho_point_count_step8,nonpositive_sigma_or_rho_point_count_step8,sigma_temperature_min_step8,sigma_temperature_max_step8,rho_temperature_min_step8,rho_temperature_max_step8,sigma_or_rho_temperature_min_step8,sigma_or_rho_temperature_max_step8,sigma_rho_parse_failed_curve_count_step8,sigma_rho_xy_mismatch_curve_count_step8,has_valid_sigma_step8,has_valid_rho_step8,has_valid_sigma_or_rho_step8,has_seebeck_step8,has_thermal_conductivity_step8,has_zt_step8,has_kappa_or_zt_step8,seebeck_curve_count_step8,thermal_conductivity_curve_count_step8,zt_curve_count_step8,seebeck_point_count_step8,thermal_conductivity_point_count_step8,zt_point_count_step8,kappa_or_zt_point_count_step8,is_tau_fitting_candidate_step8,is_full_learning_candidate_step8,is_initial_tau_fit_candidate_step8,fitting_source_reason_step8,learning_candidate_reason_step8,zt_point_count_step9,thermal_conductivity_point_count_step9,doi_url
10.1016_j.mtphys.2021.100444__sample_45584,10.1016/j.mtphys.2021.100444,,,45584,Ge0.9Sb0.1Te,unknown,p,high,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.792042,1.430108,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,37456,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ge, Sb, Te",True,"Sb, Te",,,11,11,A,Electrical conductivity,11,470.1215,,not checked,no,Ge0.9Sb0.1Te | unknown | Ge0.9Sb0.1Te | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.9Sb0.1Te | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.9Sb0.1Te | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.9Sb0.1Te | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,11,0,11,11,11,11,22,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,11,0,0,11,1,11,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,11,0,11,11,0,0,0,0,302.9899,773.1114,0.0,0.0,302.9899,773.1114,0,0,True,False,True,True,True,True,True,1,1,1,11,11,11,22,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",11.0,11.0,https://doi.org/10.1016/j.mtphys.2021.100444
10.1002_adma.201705942__sample_31971,10.1002/adma.201705942,,,31971,Ge0.895Sb0.1In0.005Te,unknown,p,high,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.790029,1.0,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,27941,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ge, In, Sb, Te",True,"Sb, Te",,,12,12,A,Electrical conductivity,12,481.6626,,not checked,no,Ge0.895Sb0.1In0.005Te | unknown | Ge0.895Sb0.1In0.005Te | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.895Sb0.1In0.005Te | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.895Sb0.1In0.005Te | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.895Sb0.1In0.005Te | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,12,0,12,12,12,12,24,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,12,0,0,12,1,12,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,12,0,12,12,0,0,0,0,300.0,781.6626,0.0,0.0,300.0,781.6626,0,0,True,False,True,True,True,True,True,1,1,1,12,12,12,24,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",12.0,12.0,https://doi.org/10.1002/adma.201705942
10.1039_d0ta02758h__sample_38444,10.1039/d0ta02758h,,,38444,Ge0.9312Pb0.0288Bi0.08Te1.08,unknown,p,high,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.785166,1.491124,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,29734,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Bi, Ge, Te",True,"Pb, Te",,,11,11,A,Electrical conductivity,11,488.489,,not checked,no,Ge0.9312Pb0.0288Bi0.08Te1.08 | unknown | Ge0.9312Pb0.0288Bi0.08Te1.08 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.9312Pb0.0288Bi0.08Te1.08 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.9312Pb0.0288Bi0.08Te1.08 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.9312Pb0.0288Bi0.08Te1.08 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,11,0,11,11,11,11,22,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,11,0,0,11,1,11,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,11,0,11,11,0,0,0,0,297.7592,786.2482,0.0,0.0,297.7592,786.2482,0,0,True,False,True,True,True,True,True,1,1,1,11,11,11,22,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",11.0,11.0,https://doi.org/10.1039/d0ta02758h
10.1021_acs.chemmater.7b04023__sample_31998,10.1021/acs.chemmater.7b04023,,,31998,Ge0.85Bi0.05Sb0.10Te,unknown,p,high,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.776604,0.9099099,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,27943,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Bi, Ge, Sb, Te",True,"Sb, Te",,,11,11,A,Electrical conductivity,11,476.971,,not checked,no,Ge0.85Bi0.05Sb0.10Te | unknown | Ge0.85Bi0.05Sb0.10Te | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.85Bi0.05Sb0.10Te | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.85Bi0.05Sb0.10Te | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.85Bi0.05Sb0.10Te | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,11,0,11,11,11,11,22,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,11,0,0,11,1,11,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,11,0,11,11,0,0,0,0,294.953,771.924,0.0,0.0,294.953,771.924,0,0,True,False,True,True,True,True,True,1,1,1,11,11,11,22,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",11.0,11.0,https://doi.org/10.1021/acs.chemmater.7b04023
10.1021_ic5010243__sample_20821,10.1021/ic5010243,,,20821,(GeTe)80(AgSbTe)20,unknown,p,high,"estimated from Seebeck sign: positive=42, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.770501,1.2709,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,1185,"estimated from Seebeck sign: positive=42, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=42, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ag, Ge, Sb, Te",True,"Sb, Te",,,41,42,A,Electrical conductivity,41,716.0988,,not checked,no,(GeTe)80(AgSbTe)20 | unknown | (GeTe)80(AgSbTe)20 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | (GeTe)80(AgSbTe)20 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | (GeTe)80(AgSbTe)20 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | (GeTe)80(AgSbTe)20 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,2,0,2,1,2,41,0,41,42,15,37,52,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,42,0,0,42,2,42,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",2,0,2,41,0,41,41,0,0,0,0,50.3569,766.4557,0.0,0.0,50.3569,766.4557,0,0,True,False,True,True,True,True,True,2,1,2,42,15,37,52,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",37.0,15.0,https://doi.org/10.1021/ic5010243
10.1039_c7ee01871a__sample_34429,10.1039/c7ee01871a,,,34429,PbTe0.998I0.002Sb0.03,unknown,n,high,"estimated from Seebeck sign: positive=0, negative=11, zero=0, positive_ratio=0.000, negative_ratio=1.000",unknown,unknown,unknown,1.76905,0.9469027,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,27929,"estimated from Seebeck sign: positive=0, negative=11, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=11, zero=0, positive_ratio=0.000, negative_ratio=1.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Sb, Te",True,"Pb, Sb, Te",,,11,11,A,Electrical conductivity,11,474.72919999999993,,not checked,no,PbTe0.998I0.002Sb0.03 | unknown | PbTe0.998I0.002Sb0.03 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | PbTe0.998I0.002Sb0.03 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | PbTe0.998I0.002Sb0.03 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | PbTe0.998I0.002Sb0.03 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,11,0,11,11,11,11,22,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",n,,0,11,0,11,1,11,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,11,0,11,11,0,0,0,0,299.0975,773.8267,0.0,0.0,299.0975,773.8267,0,0,True,False,True,True,True,True,True,1,1,1,11,11,11,22,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",11.0,11.0,https://doi.org/10.1039/c7ee01871a
10.1016_j.scriptamat.2019.09.009__sample_35187,10.1016/j.scriptamat.2019.09.009,,,35187,Cu2Se,unknown,p,high,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.764563,0.4581522,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,23860,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,Se,True,Se,,,12,12,A,Electrical conductivity,12,550.9402,,not checked,no,Cu2Se | unknown | Cu2Se | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Cu2Se | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Cu2Se | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Cu2Se | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,12,0,12,12,12,12,24,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,12,0,0,12,1,12,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,12,0,12,12,0,0,0,0,325.425,876.3652,0.0,0.0,325.425,876.3652,0,0,True,False,True,True,True,True,True,1,1,1,12,12,12,24,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",12.0,12.0,https://doi.org/10.1016/j.scriptamat.2019.09.009
10.1039_c9tc03410b__sample_39826,10.1039/c9tc03410b,,,39826,(GeTe)19Sb2Te3,unknown,p,high,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.763789,1.327434,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,22897,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ge, Sb, Te",True,"Sb, Te",,,18,19,A,Electrical conductivity,18,450.9748000000001,,not checked,no,(GeTe)19Sb2Te3 | unknown | (GeTe)19Sb2Te3 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | (GeTe)19Sb2Te3 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | (GeTe)19Sb2Te3 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | (GeTe)19Sb2Te3 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,18,0,18,19,19,19,38,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,19,0,0,19,1,19,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,18,0,18,18,0,0,0,0,322.655,773.6298,0.0,0.0,322.655,773.6298,0,0,True,False,True,True,True,True,True,1,1,1,19,19,19,38,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",19.0,19.0,https://doi.org/10.1039/c9tc03410b
10.1021_ja4121583__sample_6128,10.1021/ja4121583,,,6128,Pb0.98Na0.02Te0.76Se0.12S0.12,unknown,p,high,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.761637,,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,3508,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=12, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Se, Te",True,"Pb, Se, Te",,,12,12,A,Electrical conductivity,12,515.8025,,not checked,no,Pb0.98Na0.02Te0.76Se0.12S0.12 | unknown | Pb0.98Na0.02Te0.76Se0.12S0.12 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Pb0.98Na0.02Te0.76Se0.12S0.12 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Pb0.98Na0.02Te0.76Se0.12S0.12 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,False,True,True,1,0,1,0,1,12,0,12,12,0,12,12,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,12,0,0,12,1,12,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,12,0,12,12,0,0,0,0,307.116,822.9185,0.0,0.0,307.116,822.9185,0,0,True,False,True,True,False,True,True,1,0,1,12,0,12,12,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",12.0,0.0,https://doi.org/10.1021/ja4121583
10.1039_c9tc03410b__sample_39825,10.1039/c9tc03410b,,,39825,(GeTe)19Sb2Te3,unknown,p,high,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.76,1.312876,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,22897,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=19, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ge, Sb, Te",True,"Sb, Te",,,19,19,A,Electrical conductivity,19,450.0104,,not checked,no,(GeTe)19Sb2Te3 | unknown | (GeTe)19Sb2Te3 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | (GeTe)19Sb2Te3 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | (GeTe)19Sb2Te3 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | (GeTe)19Sb2Te3 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,19,0,19,19,19,19,38,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,19,0,0,19,1,19,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,19,0,19,19,0,0,0,0,322.655,772.6654,0.0,0.0,322.655,772.6654,0,0,True,False,True,True,True,True,True,1,1,1,19,19,19,38,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",19.0,19.0,https://doi.org/10.1039/c9tc03410b
10.1016_j.jallcom.2019.07.120__sample_39414,10.1016/j.jallcom.2019.07.120,,,39414,Ge0.93Bi0.07Te,unknown,p,high,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,1.759419,1.499441,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,24398,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Bi, Ge, Te",True,Te,,,10,10,A,Electrical conductivity,10,436.82419999999996,,not checked,no,Ge0.93Bi0.07Te | unknown | Ge0.93Bi0.07Te | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.93Bi0.07Te | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.93Bi0.07Te | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.93Bi0.07Te | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,10,0,10,10,10,10,20,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,10,0,0,10,1,10,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,10,0,10,10,0,0,0,0,329.6692,766.4934,0.0,0.0,329.6692,766.4934,0,0,True,False,True,True,True,True,True,1,1,1,10,10,10,20,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",10.0,10.0,https://doi.org/10.1016/j.jallcom.2019.07.120
