review_group_key_step9,DOI,SID_list,paper_title,year,sample_count,initial_tau_fit_sample_count,learning_candidate_sample_count,max_review_priority_score_step9,max_zt_observed_step9,nanocarbon_sample_count,additive_keyword_sample_count,structure_keyword_sample_count,p_sample_count,n_sample_count,mixed_sample_count,unknown_sample_count,top_sample_keys,review_priority_tier_step9,paper_review_reason_step9,paper_checked_step9,doi_url
DOI:10.1016/j.jallcom.2017.01.350,10.1016/j.jallcom.2017.01.350,31907,,,9,9,9,70,0.663389,0,0,0,9,0,0,0,"10.1016_j.jallcom.2017.01.350__sample_38992, 10.1016_j.jallcom.2017.01.350__sample_38993, 10.1016_j.jallcom.2017.01.350__sample_38994, 10.1016_j.jallcom.2017.01.350__sample_39000, 10.1016_j.jallcom.2017.01.350__sample_39001, 10.1016_j.jallcom.2017.01.350__sample_39002, 10.1016_j.jallcom.2017.01.350__sample_39003, 10.1016_j.jallcom.2017.01.350__sample_39004, 10.1016_j.jallcom.2017.01.350__sample_39005",B,max score=70; samples=9,no,https://doi.org/10.1016/j.jallcom.2017.01.350
DOI:10.1557/jmr.2011.107,10.1557/jmr.2011.107,2891,,,3,3,3,70,,0,0,0,0,3,0,0,"10.1557_jmr.2011.107__sample_11692, 10.1557_jmr.2011.107__sample_11694, 10.1557_jmr.2011.107__sample_11695",B,max score=70; samples=3,no,https://doi.org/10.1557/jmr.2011.107
DOI:10.2320/matertrans.46.1456,10.2320/matertrans.46.1456,3956,,,3,3,3,70,,0,0,0,3,0,0,0,"10.2320_matertrans.46.1456__sample_18850, 10.2320_matertrans.46.1456__sample_18852, 10.2320_matertrans.46.1456__sample_18855",B,max score=70; samples=3,no,https://doi.org/10.2320/matertrans.46.1456
DOI:10.1016/j.ceramint.2016.07.124,10.1016/j.ceramint.2016.07.124,7311,,,5,5,5,70,0.05809338,0,0,0,5,0,0,0,"10.1016_j.ceramint.2016.07.124__sample_20395, 10.1016_j.ceramint.2016.07.124__sample_20396, 10.1016_j.ceramint.2016.07.124__sample_20397, 10.1016_j.ceramint.2016.07.124__sample_20398, 10.1016_j.ceramint.2016.07.124__sample_20399",B,max score=70; samples=5,no,https://doi.org/10.1016/j.ceramint.2016.07.124
DOI:10.1016/j.jallcom.2009.08.012,10.1016/j.jallcom.2009.08.012,1636,,,4,4,4,70,0.1158616,0,0,0,0,4,0,0,"10.1016_j.jallcom.2009.08.012__sample_27644, 10.1016_j.jallcom.2009.08.012__sample_27646, 10.1016_j.jallcom.2009.08.012__sample_27650, 10.1016_j.jallcom.2009.08.012__sample_27655",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2009.08.012
DOI:10.1016/j.jallcom.2016.12.359,10.1016/j.jallcom.2016.12.359,31639,,,4,4,4,70,0.1161042,0,0,0,0,4,0,0,"10.1016_j.jallcom.2016.12.359__sample_41457, 10.1016_j.jallcom.2016.12.359__sample_41458, 10.1016_j.jallcom.2016.12.359__sample_41459, 10.1016_j.jallcom.2016.12.359__sample_41460",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2016.12.359
DOI:10.1557/jmr.2006.0055,10.1557/jmr.2006.0055,2874,,,3,3,3,70,,0,0,0,0,3,0,0,"10.1557_jmr.2006.0055__sample_7304, 10.1557_jmr.2006.0055__sample_7305, 10.1557_jmr.2006.0055__sample_7306",B,max score=70; samples=3,no,https://doi.org/10.1557/jmr.2006.0055
DOI:10.1557/jmr.2005.0370,10.1557/jmr.2005.0370,2872,,,1,1,1,70,,0,0,0,1,0,0,0,10.1557_jmr.2005.0370__sample_19327,B,max score=70; samples=1,no,https://doi.org/10.1557/jmr.2005.0370
DOI:10.1016/j.jallcom.2020.156540,10.1016/j.jallcom.2020.156540,28911,,,6,4,6,70,0.9732131,0,0,0,4,0,2,0,"10.1016_j.jallcom.2020.156540__sample_38701, 10.1016_j.jallcom.2020.156540__sample_38702, 10.1016_j.jallcom.2020.156540__sample_38703, 10.1016_j.jallcom.2020.156540__sample_38698, 10.1016_j.jallcom.2020.156540__sample_38700, 10.1016_j.jallcom.2020.156540__sample_38699",B,max score=70; samples=6,no,https://doi.org/10.1016/j.jallcom.2020.156540
DOI:10.1557/jmr.1995.0034,10.1557/jmr.1995.0034,2863,,,4,4,4,70,0.0464172,0,0,0,4,0,0,0,"10.1557_jmr.1995.0034__sample_28900, 10.1557_jmr.1995.0034__sample_28901, 10.1557_jmr.1995.0034__sample_28902, 10.1557_jmr.1995.0034__sample_28903",B,max score=70; samples=4,no,https://doi.org/10.1557/jmr.1995.0034
DOI:10.1016/j.jallcom.2016.12.052,10.1016/j.jallcom.2016.12.052,31637,,,3,3,3,70,0.9829295,0,0,0,3,0,0,0,"10.1016_j.jallcom.2016.12.052__sample_41499, 10.1016_j.jallcom.2016.12.052__sample_41500, 10.1016_j.jallcom.2016.12.052__sample_41501",B,max score=70; samples=3,no,https://doi.org/10.1016/j.jallcom.2016.12.052
DOI:10.1016/j.jallcom.2020.154604,10.1016/j.jallcom.2020.154604,27524,,,4,4,4,70,,0,0,0,4,0,0,0,"10.1016_j.jallcom.2020.154604__sample_28317, 10.1016_j.jallcom.2020.154604__sample_28318, 10.1016_j.jallcom.2020.154604__sample_28319, 10.1016_j.jallcom.2020.154604__sample_28320",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2020.154604
DOI:10.1039/c6tc01115b,10.1039/c6tc01115b,11547,,,5,5,5,70,0.5524,0,0,0,5,0,0,0,"10.1039_c6tc01115b__sample_82241, 10.1039_c6tc01115b__sample_82235, 10.1039_c6tc01115b__sample_82236, 10.1039_c6tc01115b__sample_82239, 10.1039_c6tc01115b__sample_82242",B,max score=70; samples=5,no,https://doi.org/10.1039/c6tc01115b
DOI:10.1039/d0ra01542c,10.1039/d0ra01542c,27982,,,2,2,2,70,,0,0,0,2,0,0,0,"10.1039_d0ra01542c__sample_32856, 10.1039_d0ra01542c__sample_32862",B,max score=70; samples=2,no,https://doi.org/10.1039/d0ra01542c
DOI:10.2320/jinstmet.j2016053,10.2320/jinstmet.j2016053,18517,,,4,4,4,70,,0,0,0,0,4,0,0,"10.2320_jinstmet.j2016053__sample_24772, 10.2320_jinstmet.j2016053__sample_24773, 10.2320_jinstmet.j2016053__sample_24774, 10.2320_jinstmet.j2016053__sample_24775",B,max score=70; samples=4,no,https://doi.org/10.2320/jinstmet.j2016053
DOI:10.1016/j.compositesb.2018.08.070,10.1016/j.compositesb.2018.08.070,24839,,,1,1,1,70,0.002696768,0,0,0,1,0,0,0,10.1016_j.compositesb.2018.08.070__sample_27516,B,max score=70; samples=1,no,https://doi.org/10.1016/j.compositesb.2018.08.070
DOI:10.1557/proc-1267-dd03-12,10.1557/proc-1267-dd03-12,49072,,,2,2,2,70,,0,0,0,0,2,0,0,"10.1557_proc-1267-dd03-12__sample_82136, 10.1557_proc-1267-dd03-12__sample_82137",B,max score=70; samples=2,no,https://doi.org/10.1557/proc-1267-dd03-12
DOI:10.1016/j.ceramint.2021.01.008,10.1016/j.ceramint.2021.01.008,31454,,,3,3,3,70,0.3190946,0,0,0,3,0,0,0,"10.1016_j.ceramint.2021.01.008__sample_42150, 10.1016_j.ceramint.2021.01.008__sample_42151, 10.1016_j.ceramint.2021.01.008__sample_42152",B,max score=70; samples=3,no,https://doi.org/10.1016/j.ceramint.2021.01.008
DOI:10.1016/j.jallcom.2019.152577,10.1016/j.jallcom.2019.152577,23715,,,4,4,4,70,,0,0,0,4,0,0,0,"10.1016_j.jallcom.2019.152577__sample_34032, 10.1016_j.jallcom.2019.152577__sample_34034, 10.1016_j.jallcom.2019.152577__sample_34036, 10.1016_j.jallcom.2019.152577__sample_34037",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2019.152577
DOI:10.1016/j.jallcom.2019.152649,10.1016/j.jallcom.2019.152649,23915,,,8,8,8,70,0.9679617,0,0,0,0,8,0,0,"10.1016_j.jallcom.2019.152649__sample_35426, 10.1016_j.jallcom.2019.152649__sample_35427, 10.1016_j.jallcom.2019.152649__sample_35428, 10.1016_j.jallcom.2019.152649__sample_35429, 10.1016_j.jallcom.2019.152649__sample_35430, 10.1016_j.jallcom.2019.152649__sample_35431, 10.1016_j.jallcom.2019.152649__sample_35432, 10.1016_j.jallcom.2019.152649__sample_35434",B,max score=70; samples=8,no,https://doi.org/10.1016/j.jallcom.2019.152649
DOI:10.1007/s11664-003-0006-5,10.1007/s11664-003-0006-5,49049,,,12,12,12,70,,0,0,0,0,12,0,0,"10.1007_s11664-003-0006-5__sample_82021, 10.1007_s11664-003-0006-5__sample_82022, 10.1007_s11664-003-0006-5__sample_82024, 10.1007_s11664-003-0006-5__sample_82036, 10.1007_s11664-003-0006-5__sample_82023, 10.1007_s11664-003-0006-5__sample_82025, 10.1007_s11664-003-0006-5__sample_82038, 10.1007_s11664-003-0006-5__sample_82039, 10.1007_s11664-003-0006-5__sample_82040, 10.1007_s11664-003-0006-5__sample_82041",B,max score=70; samples=12,no,https://doi.org/10.1007/s11664-003-0006-5
DOI:10.2109/jcersj2.15282,10.2109/jcersj2.15282,14685,,,1,1,1,70,,0,0,0,0,1,0,0,10.2109_jcersj2.15282__sample_26533,B,max score=70; samples=1,no,https://doi.org/10.2109/jcersj2.15282
DOI:10.1016/j.intermet.2018.11.017,10.1016/j.intermet.2018.11.017,31941,,,4,4,4,70,0.7600821,0,0,0,4,0,0,0,"10.1016_j.intermet.2018.11.017__sample_39435, 10.1016_j.intermet.2018.11.017__sample_39436, 10.1016_j.intermet.2018.11.017__sample_39437, 10.1016_j.intermet.2018.11.017__sample_39438",B,max score=70; samples=4,no,https://doi.org/10.1016/j.intermet.2018.11.017
DOI:10.2320/jinstmet.69.497,10.2320/jinstmet.69.497,4295,,,9,9,9,70,0.6135115,0,0,0,9,0,0,0,"10.2320_jinstmet.69.497__sample_4644, 10.2320_jinstmet.69.497__sample_4646, 10.2320_jinstmet.69.497__sample_4647, 10.2320_jinstmet.69.497__sample_4648, 10.2320_jinstmet.69.497__sample_4650, 10.2320_jinstmet.69.497__sample_4645, 10.2320_jinstmet.69.497__sample_4649, 10.2320_jinstmet.69.497__sample_4651, 10.2320_jinstmet.69.497__sample_4652",B,max score=70; samples=9,no,https://doi.org/10.2320/jinstmet.69.497
DOI:10.1016/j.ceramint.2020.08.127,10.1016/j.ceramint.2020.08.127,28833,,,4,4,4,70,0.4647602,0,0,0,4,0,0,0,"10.1016_j.ceramint.2020.08.127__sample_41945, 10.1016_j.ceramint.2020.08.127__sample_41946, 10.1016_j.ceramint.2020.08.127__sample_41947, 10.1016_j.ceramint.2020.08.127__sample_41948",B,max score=70; samples=4,no,https://doi.org/10.1016/j.ceramint.2020.08.127
DOI:10.1016/j.ceramint.2020.07.209,10.1016/j.ceramint.2020.07.209,28942,,,4,4,4,70,0.2811773,0,0,0,4,0,0,0,"10.1016_j.ceramint.2020.07.209__sample_38790, 10.1016_j.ceramint.2020.07.209__sample_38791, 10.1016_j.ceramint.2020.07.209__sample_38792, 10.1016_j.ceramint.2020.07.209__sample_38793",B,max score=70; samples=4,no,https://doi.org/10.1016/j.ceramint.2020.07.209
DOI:10.1016/j.ceramint.2020.07.115,10.1016/j.ceramint.2020.07.115,29118,,,4,4,4,70,0.01994354,0,0,0,0,4,0,0,"10.1016_j.ceramint.2020.07.115__sample_38884, 10.1016_j.ceramint.2020.07.115__sample_38885, 10.1016_j.ceramint.2020.07.115__sample_38886, 10.1016_j.ceramint.2020.07.115__sample_38887",B,max score=70; samples=4,no,https://doi.org/10.1016/j.ceramint.2020.07.115
DOI:10.1002/adma.202310480,10.1002/adma.202310480,49748,,,3,3,3,70,,0,0,0,3,0,0,0,"10.1002_adma.202310480__sample_83873, 10.1002_adma.202310480__sample_83874, 10.1002_adma.202310480__sample_83875",B,max score=70; samples=3,no,https://doi.org/10.1002/adma.202310480
DOI:10.1016/j.ceramint.2020.02.206,10.1016/j.ceramint.2020.02.206,27895,,,4,4,4,70,0.1196855,0,0,0,4,0,0,0,"10.1016_j.ceramint.2020.02.206__sample_32984, 10.1016_j.ceramint.2020.02.206__sample_32985, 10.1016_j.ceramint.2020.02.206__sample_32986, 10.1016_j.ceramint.2020.02.206__sample_32987",B,max score=70; samples=4,no,https://doi.org/10.1016/j.ceramint.2020.02.206
DOI:10.1016/j.jallcom.2019.153522,10.1016/j.jallcom.2019.153522,23624,,,4,4,4,70,,0,0,0,4,0,0,0,"10.1016_j.jallcom.2019.153522__sample_29419, 10.1016_j.jallcom.2019.153522__sample_29420, 10.1016_j.jallcom.2019.153522__sample_29421, 10.1016_j.jallcom.2019.153522__sample_29422",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2019.153522
DOI:10.1016/j.ceramint.2019.05.119,10.1016/j.ceramint.2019.05.119,24553,,,7,7,7,70,0.5591474,0,0,0,7,0,0,0,"10.1016_j.ceramint.2019.05.119__sample_29460, 10.1016_j.ceramint.2019.05.119__sample_29459, 10.1016_j.ceramint.2019.05.119__sample_29461, 10.1016_j.ceramint.2019.05.119__sample_29462, 10.1016_j.ceramint.2019.05.119__sample_29463, 10.1016_j.ceramint.2019.05.119__sample_29464, 10.1016_j.ceramint.2019.05.119__sample_29465",B,max score=70; samples=7,no,https://doi.org/10.1016/j.ceramint.2019.05.119
DOI:10.1016/j.jallcom.2009.11.009,10.1016/j.jallcom.2009.11.009,1641,,,2,2,2,70,,0,0,0,2,0,0,0,"10.1016_j.jallcom.2009.11.009__sample_19172, 10.1016_j.jallcom.2009.11.009__sample_19173",B,max score=70; samples=2,no,https://doi.org/10.1016/j.jallcom.2009.11.009
DOI:10.1002/aelm.201900166,10.1002/aelm.201900166,24817,,,1,1,1,70,,0,0,0,0,1,0,0,10.1002_aelm.201900166__sample_27761,B,max score=70; samples=1,no,https://doi.org/10.1002/aelm.201900166
DOI:10.2320/jinstmet.74.605,10.2320/jinstmet.74.605,4307,,,4,4,4,70,,0,0,0,4,0,0,0,"10.2320_jinstmet.74.605__sample_29626, 10.2320_jinstmet.74.605__sample_29627, 10.2320_jinstmet.74.605__sample_29628, 10.2320_jinstmet.74.605__sample_29629",B,max score=70; samples=4,no,https://doi.org/10.2320/jinstmet.74.605
DOI:10.1016/j.jallcom.2016.11.405,10.1016/j.jallcom.2016.11.405,31686,,,4,4,4,70,,0,0,0,4,0,0,0,"10.1016_j.jallcom.2016.11.405__sample_41134, 10.1016_j.jallcom.2016.11.405__sample_41135, 10.1016_j.jallcom.2016.11.405__sample_41136, 10.1016_j.jallcom.2016.11.405__sample_41137",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2016.11.405
DOI:10.1016/j.jallcom.2020.156623,10.1016/j.jallcom.2020.156623,28799,,,3,3,3,70,,0,0,0,0,3,0,0,"10.1016_j.jallcom.2020.156623__sample_38616, 10.1016_j.jallcom.2020.156623__sample_38617, 10.1016_j.jallcom.2020.156623__sample_38618",B,max score=70; samples=3,no,https://doi.org/10.1016/j.jallcom.2020.156623
DOI:10.1002/aenm.201100126,10.1002/aenm.201100126,5923,,,5,5,5,70,0.9961977,0,0,0,0,5,0,0,"10.1002_aenm.201100126__sample_12129, 10.1002_aenm.201100126__sample_12130, 10.1002_aenm.201100126__sample_12131, 10.1002_aenm.201100126__sample_12132, 10.1002_aenm.201100126__sample_12133",B,max score=70; samples=5,no,https://doi.org/10.1002/aenm.201100126
DOI:10.1039/c7cp02744c,10.1039/c7cp02744c,49130,,,7,7,7,70,,0,0,0,7,0,0,0,"10.1039_c7cp02744c__sample_82323, 10.1039_c7cp02744c__sample_82324, 10.1039_c7cp02744c__sample_82325, 10.1039_c7cp02744c__sample_82326, 10.1039_c7cp02744c__sample_82327, 10.1039_c7cp02744c__sample_82328, 10.1039_c7cp02744c__sample_82329",B,max score=70; samples=7,no,https://doi.org/10.1039/c7cp02744c
DOI:10.1016/j.intermet.2006.08.008,10.1016/j.intermet.2006.08.008,1240,,,15,15,15,70,,0,0,0,0,15,0,0,"10.1016_j.intermet.2006.08.008__sample_10816, 10.1016_j.intermet.2006.08.008__sample_10817, 10.1016_j.intermet.2006.08.008__sample_10827, 10.1016_j.intermet.2006.08.008__sample_10818, 10.1016_j.intermet.2006.08.008__sample_10819, 10.1016_j.intermet.2006.08.008__sample_10820, 10.1016_j.intermet.2006.08.008__sample_10821, 10.1016_j.intermet.2006.08.008__sample_10822, 10.1016_j.intermet.2006.08.008__sample_10832, 10.1016_j.intermet.2006.08.008__sample_10833",B,max score=70; samples=15,no,https://doi.org/10.1016/j.intermet.2006.08.008
DOI:10.1016/j.jallcom.2016.06.058,10.1016/j.jallcom.2016.06.058,9828,,,4,4,4,70,0.09934317,0,0,0,4,0,0,0,"10.1016_j.jallcom.2016.06.058__sample_20609, 10.1016_j.jallcom.2016.06.058__sample_20610, 10.1016_j.jallcom.2016.06.058__sample_20611, 10.1016_j.jallcom.2016.06.058__sample_20612",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2016.06.058
DOI:10.1016/j.intermet.2020.106767,10.1016/j.intermet.2020.106767,27569,,,6,6,6,70,,0,0,0,0,6,0,0,"10.1016_j.intermet.2020.106767__sample_29111, 10.1016_j.intermet.2020.106767__sample_29114, 10.1016_j.intermet.2020.106767__sample_29110, 10.1016_j.intermet.2020.106767__sample_29112, 10.1016_j.intermet.2020.106767__sample_29113, 10.1016_j.intermet.2020.106767__sample_29115",B,max score=70; samples=6,no,https://doi.org/10.1016/j.intermet.2020.106767
DOI:10.1016/j.ceramint.2014.09.015,10.1016/j.ceramint.2014.09.015,7268,,,4,4,4,70,,0,0,0,4,0,0,0,"10.1016_j.ceramint.2014.09.015__sample_20329, 10.1016_j.ceramint.2014.09.015__sample_20330, 10.1016_j.ceramint.2014.09.015__sample_20331, 10.1016_j.ceramint.2014.09.015__sample_20332",B,max score=70; samples=4,no,https://doi.org/10.1016/j.ceramint.2014.09.015
DOI:10.1016/j.jallcom.2016.06.051,10.1016/j.jallcom.2016.06.051,9827,,,6,6,6,70,,0,0,0,6,0,0,0,"10.1016_j.jallcom.2016.06.051__sample_29559, 10.1016_j.jallcom.2016.06.051__sample_29560, 10.1016_j.jallcom.2016.06.051__sample_29561, 10.1016_j.jallcom.2016.06.051__sample_29562, 10.1016_j.jallcom.2016.06.051__sample_29563, 10.1016_j.jallcom.2016.06.051__sample_29564",B,max score=70; samples=6,no,https://doi.org/10.1016/j.jallcom.2016.06.051
DOI:10.1016/j.jallcom.2016.06.047,10.1016/j.jallcom.2016.06.047,9826,,,6,6,6,70,0.1930558,0,0,0,6,0,0,0,"10.1016_j.jallcom.2016.06.047__sample_22286, 10.1016_j.jallcom.2016.06.047__sample_22287, 10.1016_j.jallcom.2016.06.047__sample_22288, 10.1016_j.jallcom.2016.06.047__sample_22289, 10.1016_j.jallcom.2016.06.047__sample_22290, 10.1016_j.jallcom.2016.06.047__sample_22291",B,max score=70; samples=6,no,https://doi.org/10.1016/j.jallcom.2016.06.047
DOI:10.1016/j.intermet.2007.04.010,10.1016/j.intermet.2007.04.010,8661,,,2,2,2,70,,0,0,0,0,2,0,0,"10.1016_j.intermet.2007.04.010__sample_11688, 10.1016_j.intermet.2007.04.010__sample_11689",B,max score=70; samples=2,no,https://doi.org/10.1016/j.intermet.2007.04.010
DOI:10.1007/s11664-010-1412-0,10.1007/s11664-010-1412-0,11097,,,4,4,4,70,,0,0,0,4,0,0,0,"10.1007_s11664-010-1412-0__sample_20776, 10.1007_s11664-010-1412-0__sample_20777, 10.1007_s11664-010-1412-0__sample_20778, 10.1007_s11664-010-1412-0__sample_20779",B,max score=70; samples=4,no,https://doi.org/10.1007/s11664-010-1412-0
DOI:10.1007/s10971-012-2894-4,10.1007/s10971-012-2894-4,3355,,,2,2,2,70,,0,0,0,2,0,0,0,"10.1007_s10971-012-2894-4__sample_19379, 10.1007_s10971-012-2894-4__sample_19382",B,max score=70; samples=2,no,https://doi.org/10.1007/s10971-012-2894-4
DOI:10.2320/matertrans.e-m2011812,10.2320/matertrans.e-m2011812,14087,,,5,5,5,70,,0,0,0,0,5,0,0,"10.2320_matertrans.e-m2011812__sample_504, 10.2320_matertrans.e-m2011812__sample_507, 10.2320_matertrans.e-m2011812__sample_508, 10.2320_matertrans.e-m2011812__sample_505, 10.2320_matertrans.e-m2011812__sample_506",B,max score=70; samples=5,no,https://doi.org/10.2320/matertrans.e-m2011812
DOI:10.1007/s11664-010-1494-8,10.1007/s11664-010-1494-8,49805,,,5,5,5,70,0.01021,0,0,0,5,0,0,0,"10.1007_s11664-010-1494-8__sample_84100, 10.1007_s11664-010-1494-8__sample_84101, 10.1007_s11664-010-1494-8__sample_84102, 10.1007_s11664-010-1494-8__sample_84103, 10.1007_s11664-010-1494-8__sample_84104",B,max score=70; samples=5,no,https://doi.org/10.1007/s11664-010-1494-8
DOI:10.1016/j.jallcom.2016.04.161,10.1016/j.jallcom.2016.04.161,9811,,,3,3,3,70,0.9263518,0,0,0,0,3,0,0,"10.1016_j.jallcom.2016.04.161__sample_31459, 10.1016_j.jallcom.2016.04.161__sample_31461, 10.1016_j.jallcom.2016.04.161__sample_31465",B,max score=70; samples=3,no,https://doi.org/10.1016/j.jallcom.2016.04.161
DOI:10.1179/1433075x13y.0000000117,10.1179/1433075x13y.0000000117,908,,,6,6,6,70,0.1036303,0,0,0,0,6,0,0,"10.1179_1433075x13y.0000000117__sample_30059, 10.1179_1433075x13y.0000000117__sample_30060, 10.1179_1433075x13y.0000000117__sample_30057, 10.1179_1433075x13y.0000000117__sample_30061, 10.1179_1433075x13y.0000000117__sample_30063, 10.1179_1433075x13y.0000000117__sample_30064",B,max score=70; samples=6,no,https://doi.org/10.1179/1433075x13y.0000000117
DOI:10.1016/j.jallcom.2016.02.185,10.1016/j.jallcom.2016.02.185,31719,,,5,5,5,70,,0,0,0,5,0,0,0,"10.1016_j.jallcom.2016.02.185__sample_40876, 10.1016_j.jallcom.2016.02.185__sample_40877, 10.1016_j.jallcom.2016.02.185__sample_40878, 10.1016_j.jallcom.2016.02.185__sample_40879, 10.1016_j.jallcom.2016.02.185__sample_40880",B,max score=70; samples=5,no,https://doi.org/10.1016/j.jallcom.2016.02.185
DOI:10.1016/j.ceramint.2014.03.030,10.1016/j.ceramint.2014.03.030,7265,,,5,5,5,70,,0,0,0,5,0,0,0,"10.1016_j.ceramint.2014.03.030__sample_20319, 10.1016_j.ceramint.2014.03.030__sample_20321, 10.1016_j.ceramint.2014.03.030__sample_20322, 10.1016_j.ceramint.2014.03.030__sample_20323, 10.1016_j.ceramint.2014.03.030__sample_20324",B,max score=70; samples=5,no,https://doi.org/10.1016/j.ceramint.2014.03.030
DOI:10.1016/j.jallcom.2016.02.057,10.1016/j.jallcom.2016.02.057,9798,,,6,6,6,70,,0,0,0,0,6,0,0,"10.1016_j.jallcom.2016.02.057__sample_9774, 10.1016_j.jallcom.2016.02.057__sample_9775, 10.1016_j.jallcom.2016.02.057__sample_9776, 10.1016_j.jallcom.2016.02.057__sample_9777, 10.1016_j.jallcom.2016.02.057__sample_9778, 10.1016_j.jallcom.2016.02.057__sample_9779",B,max score=70; samples=6,no,https://doi.org/10.1016/j.jallcom.2016.02.057
DOI:10.2320/matertrans.e-m2015804,10.2320/matertrans.e-m2015804,4036,,,1,1,1,70,,0,0,0,1,0,0,0,10.2320_matertrans.e-m2015804__sample_7488,B,max score=70; samples=1,no,https://doi.org/10.2320/matertrans.e-m2015804
DOI:10.3938/jkps.57.773,10.3938/jkps.57.773,3560,,,6,6,6,70,0.9512251,0,0,0,0,6,0,0,"10.3938_jkps.57.773__sample_4397, 10.3938_jkps.57.773__sample_4398, 10.3938_jkps.57.773__sample_4400, 10.3938_jkps.57.773__sample_4401, 10.3938_jkps.57.773__sample_4396, 10.3938_jkps.57.773__sample_4399",B,max score=70; samples=6,no,https://doi.org/10.3938/jkps.57.773
DOI:10.1166/jnn.2008.469,10.1166/jnn.2008.469,3070,,,4,4,4,70,0.7124481,0,0,0,0,4,0,0,"10.1166_jnn.2008.469__sample_4274, 10.1166_jnn.2008.469__sample_4275, 10.1166_jnn.2008.469__sample_4276, 10.1166_jnn.2008.469__sample_4273",B,max score=70; samples=4,no,https://doi.org/10.1166/jnn.2008.469
DOI:10.1016/j.intermet.2004.12.019,10.1016/j.intermet.2004.12.019,1237,,,4,4,4,70,,0,0,0,4,0,0,0,"10.1016_j.intermet.2004.12.019__sample_10187, 10.1016_j.intermet.2004.12.019__sample_10199, 10.1016_j.intermet.2004.12.019__sample_10202, 10.1016_j.intermet.2004.12.019__sample_10227",B,max score=70; samples=4,no,https://doi.org/10.1016/j.intermet.2004.12.019
DOI:10.1016/j.jallcom.2016.07.093,10.1016/j.jallcom.2016.07.093,9838,,,10,10,10,70,,0,0,0,10,0,0,0,"10.1016_j.jallcom.2016.07.093__sample_22870, 10.1016_j.jallcom.2016.07.093__sample_22882, 10.1016_j.jallcom.2016.07.093__sample_22871, 10.1016_j.jallcom.2016.07.093__sample_22872, 10.1016_j.jallcom.2016.07.093__sample_22873, 10.1016_j.jallcom.2016.07.093__sample_22874, 10.1016_j.jallcom.2016.07.093__sample_22883, 10.1016_j.jallcom.2016.07.093__sample_22884, 10.1016_j.jallcom.2016.07.093__sample_22885, 10.1016_j.jallcom.2016.07.093__sample_22886",B,max score=70; samples=10,no,https://doi.org/10.1016/j.jallcom.2016.07.093
DOI:10.1016/j.jallcom.2021.159634,10.1016/j.jallcom.2021.159634,36331,,,3,3,3,70,0.7268199,0,0,0,3,0,0,0,"10.1016_j.jallcom.2021.159634__sample_45330, 10.1016_j.jallcom.2021.159634__sample_45329, 10.1016_j.jallcom.2021.159634__sample_45331",B,max score=70; samples=3,no,https://doi.org/10.1016/j.jallcom.2021.159634
DOI:10.1016/j.jallcom.2016.08.095,10.1016/j.jallcom.2016.08.095,9847,,,4,4,4,70,0.003639175,0,0,0,0,4,0,0,"10.1016_j.jallcom.2016.08.095__sample_9829, 10.1016_j.jallcom.2016.08.095__sample_9830, 10.1016_j.jallcom.2016.08.095__sample_9831, 10.1016_j.jallcom.2016.08.095__sample_9832",B,max score=70; samples=4,no,https://doi.org/10.1016/j.jallcom.2016.08.095
DOI:10.1007/s11664-010-1474-z,10.1007/s11664-010-1474-z,11118,,,5,5,5,70,,0,0,0,0,5,0,0,"10.1007_s11664-010-1474-z__sample_8208, 10.1007_s11664-010-1474-z__sample_8209, 10.1007_s11664-010-1474-z__sample_8210, 10.1007_s11664-010-1474-z__sample_8211, 10.1007_s11664-010-1474-z__sample_8212",B,max score=70; samples=5,no,https://doi.org/10.1007/s11664-010-1474-z
DOI:10.1016/j.ceramint.2016.02.154,10.1016/j.ceramint.2016.02.154,7306,,,5,4,5,70,,0,0,0,4,0,1,0,"10.1016_j.ceramint.2016.02.154__sample_20367, 10.1016_j.ceramint.2016.02.154__sample_20369, 10.1016_j.ceramint.2016.02.154__sample_20370, 10.1016_j.ceramint.2016.02.154__sample_20371, 10.1016_j.ceramint.2016.02.154__sample_20368",B,max score=70; samples=5,no,https://doi.org/10.1016/j.ceramint.2016.02.154
