sample_key,split_random_80_20_step18,split_random_70_15_15_step18,split_doi_group_80_20_step18,split_material_system_group_step18
10.1021_acsomega.0c01160__sample_36207,train,valid,train,not_assigned
10.1021_acsomega.0c01160__sample_36208,train,train,train,not_assigned
10.1021_acsomega.0c01160__sample_36209,train,test,train,not_assigned
10.1021_acsomega.0c01160__sample_36210,test,train,train,not_assigned
10.1021_acsomega.8b01357__sample_45917,test,train,train,not_assigned
10.1021_acsomega.8b01357__sample_45918,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45611,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45612,test,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45613,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45614,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45615,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45616,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45617,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45618,train,test,train,not_assigned
10.1021_acsomega.8b01552__sample_45619,train,valid,train,not_assigned
10.1021_acsomega.8b01552__sample_45620,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45629,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45631,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45632,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45633,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45636,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45637,train,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45638,test,train,train,not_assigned
10.1021_acsomega.8b01552__sample_45639,train,train,train,not_assigned
10.1021_am100243e__sample_26128,train,train,train,not_assigned
10.1021_am201411g__sample_9695,train,train,train,not_assigned
10.1021_am3002764__sample_1308,train,train,train,not_assigned
10.1021_am3002764__sample_1310,train,train,train,not_assigned
10.1021_am3002764__sample_1311,train,train,train,not_assigned
10.1021_am3002764__sample_1312,train,train,train,not_assigned
10.1021_am303145v__sample_5950,train,train,test,not_assigned
10.1021_am303145v__sample_5951,train,train,test,not_assigned
10.1021_am4015956__sample_28116,train,train,train,not_assigned
10.1021_am4015956__sample_28117,test,train,train,not_assigned
10.1021_am405410e__sample_103,train,train,test,not_assigned
10.1021_am405410e__sample_113,train,train,test,not_assigned
10.1021_am405410e__sample_120,test,train,test,not_assigned
10.1021_am405410e__sample_140,train,valid,test,not_assigned
10.1021_am405410e__sample_39,train,train,test,not_assigned
10.1021_am405410e__sample_47,train,train,test,not_assigned
10.1021_am405410e__sample_64,test,test,test,not_assigned
10.1021_am405410e__sample_69,train,train,test,not_assigned
10.1021_am405410e__sample_98,train,train,test,not_assigned
10.1021_am405410e__sample_99,train,train,test,not_assigned
10.1021_am4059167__sample_30708,train,train,test,not_assigned
10.1021_am4059167__sample_30709,train,train,test,not_assigned
10.1021_am4059167__sample_30712,test,train,test,not_assigned
10.1021_am502140h__sample_14,train,test,train,not_assigned
10.1021_am502140h__sample_219,test,train,train,not_assigned
10.1021_am502140h__sample_410,train,valid,train,not_assigned
10.1021_am502140h__sample_66,train,train,train,not_assigned
10.1021_am5023489__sample_29820,train,train,train,not_assigned
10.1021_am5023489__sample_29821,train,train,train,not_assigned
10.1021_am5023489__sample_29822,train,test,train,not_assigned
10.1021_am5023489__sample_29823,train,train,train,not_assigned
10.1021_am5078528__sample_29824,train,train,train,not_assigned
10.1021_am507882f__sample_29056,train,train,test,not_assigned
10.1021_am507882f__sample_29057,train,test,test,not_assigned
10.1021_am507882f__sample_29058,train,train,test,not_assigned
10.1021_am507882f__sample_29059,train,test,test,not_assigned
10.1021_am507882f__sample_29060,train,train,test,not_assigned
10.1021_am509050a__sample_1381,train,train,train,not_assigned
10.1021_am509050a__sample_1382,train,train,train,not_assigned
10.1021_am509050a__sample_1383,test,train,train,not_assigned
10.1021_am509050a__sample_1384,train,train,train,not_assigned
10.1021_am509050a__sample_1385,train,train,train,not_assigned
10.1021_cg100560s__sample_1479,train,train,train,not_assigned
10.1021_cg100560s__sample_1480,test,test,train,not_assigned
10.1021_cg100560s__sample_1481,test,train,train,not_assigned
10.1021_cm0003323__sample_14590,train,valid,train,not_assigned
10.1021_cm0003323__sample_14591,train,train,train,not_assigned
10.1021_cm000390o__sample_15884,train,train,train,not_assigned
10.1021_cm0502931__sample_26995,train,test,train,not_assigned
10.1021_cm0502931__sample_26996,train,valid,train,not_assigned
10.1021_cm050412c__sample_19212,train,train,train,not_assigned
10.1021_cm050412c__sample_19213,train,valid,train,not_assigned
10.1021_cm0518067__sample_13752,train,train,train,not_assigned
10.1021_cm0518067__sample_13753,train,train,train,not_assigned
10.1021_cm0518067__sample_13755,train,train,train,not_assigned
10.1021_cm0518067__sample_13766,train,test,train,not_assigned
10.1021_cm0518067__sample_13768,train,train,train,not_assigned
10.1021_cm052055b__sample_3405,train,train,test,not_assigned
10.1021_cm052055b__sample_3406,train,train,test,not_assigned
10.1021_cm052055b__sample_3408,train,test,test,not_assigned
10.1021_cm052055b__sample_3409,train,train,test,not_assigned
10.1021_cm052055b__sample_3410,train,train,test,not_assigned
10.1021_cm060261t__sample_12844,test,test,train,not_assigned
10.1021_cm060776k__sample_13782,train,train,train,not_assigned
10.1021_cm061163a__sample_24993,train,train,train,not_assigned
10.1021_cm061195y__sample_1269,train,train,train,not_assigned
10.1021_cm061195y__sample_1270,train,train,train,not_assigned
10.1021_cm061195y__sample_1271,test,train,train,not_assigned
10.1021_cm061483u__sample_605,train,train,train,not_assigned
10.1021_cm061483u__sample_606,train,train,train,not_assigned
10.1021_cm0708517__sample_12850,train,train,train,not_assigned
10.1021_cm0708517__sample_12851,train,train,train,not_assigned
10.1021_cm1004054__sample_13791,train,train,train,not_assigned
10.1021_cm1004054__sample_13792,train,train,train,not_assigned
10.1021_cm1004054__sample_13793,train,train,train,not_assigned
10.1021_cm1004054__sample_13794,train,valid,train,not_assigned
10.1021_cm1004054__sample_13795,train,train,train,not_assigned
10.1021_cm1004054__sample_13796,train,train,train,not_assigned
10.1021_cm101503y__sample_16944,train,train,train,not_assigned
10.1021_cm101503y__sample_16945,train,train,train,not_assigned
10.1021_cm101503y__sample_16946,train,train,train,not_assigned
10.1021_cm101503y__sample_16947,test,train,train,not_assigned
10.1021_cm101589c__sample_12946,train,train,train,not_assigned
10.1021_cm101589c__sample_12947,test,train,train,not_assigned
10.1021_cm101589c__sample_12948,train,test,train,not_assigned
10.1021_cm101589c__sample_12949,train,test,train,not_assigned
10.1021_cm200560s__sample_4981,test,train,train,not_assigned
10.1021_cm200560s__sample_4982,train,train,train,not_assigned
10.1021_cm200560s__sample_4983,train,train,train,not_assigned
10.1021_cm200560s__sample_4984,test,train,train,not_assigned
10.1021_cm200994t__sample_15894,test,train,train,not_assigned
10.1021_cm200994t__sample_15896,test,train,train,not_assigned
10.1021_cm201717z__sample_13830,train,train,train,not_assigned
10.1021_cm201717z__sample_13831,test,train,train,not_assigned
10.1021_cm201717z__sample_13832,train,train,train,not_assigned
10.1021_cm201717z__sample_13833,train,test,train,not_assigned
10.1021_cm201717z__sample_13834,train,train,train,not_assigned
10.1021_cm202445d__sample_8288,train,valid,train,not_assigned
10.1021_cm202445d__sample_8289,train,valid,train,not_assigned
10.1021_cm202445d__sample_8290,train,train,train,not_assigned
10.1021_cm202445d__sample_8291,test,train,train,not_assigned
10.1021_cm2031812__sample_12950,test,train,train,not_assigned
10.1021_cm2031812__sample_12951,train,train,train,not_assigned
10.1021_cm2031812__sample_12952,train,train,train,not_assigned
10.1021_cm2031812__sample_12953,train,test,train,not_assigned
10.1021_cm300490v__sample_15899,train,train,train,not_assigned
10.1021_cm300490v__sample_15901,train,train,train,not_assigned
10.1021_cm300490v__sample_15902,train,train,train,not_assigned
10.1021_cm300520w__sample_6427,test,train,train,not_assigned
10.1021_cm300520w__sample_6428,train,train,train,not_assigned
10.1021_cm300520w__sample_6429,train,train,train,not_assigned
10.1021_cm3009557__sample_18943,train,valid,train,not_assigned
10.1021_cm3011343__sample_10590,test,train,test,not_assigned
10.1021_cm3011343__sample_10591,test,train,test,not_assigned
10.1021_cm3011343__sample_10592,train,train,test,not_assigned
10.1021_cm3011343__sample_10593,train,train,test,not_assigned
10.1021_cm3011343__sample_10594,train,train,test,not_assigned
10.1021_cm3011343__sample_10595,train,train,test,not_assigned
10.1021_cm3011343__sample_10596,train,valid,test,not_assigned
10.1021_cm3011343__sample_10597,train,train,test,not_assigned
10.1021_cm303252q__sample_27212,train,train,train,not_assigned
10.1021_cm303252q__sample_27213,train,train,train,not_assigned
10.1021_cm400365q__sample_12954,train,train,train,not_assigned
10.1021_cm401630d__sample_6664,train,test,test,not_assigned
10.1021_cm401630d__sample_6665,train,test,test,not_assigned
10.1021_cm402593f__sample_13842,train,train,train,not_assigned
10.1021_cm402593f__sample_13843,test,valid,train,not_assigned
10.1021_cm402593f__sample_13844,test,train,train,not_assigned
10.1021_cm402593f__sample_13845,train,train,train,not_assigned
10.1021_cm402593f__sample_13846,test,valid,train,not_assigned
10.1021_cm402593f__sample_13847,train,test,train,not_assigned
10.1021_cm402593f__sample_13848,test,train,train,not_assigned
10.1021_cm402593f__sample_13849,train,train,train,not_assigned
10.1021_cm402593f__sample_13850,train,test,train,not_assigned
10.1021_cm403345a__sample_5995,train,train,train,not_assigned
10.1021_cm403345a__sample_5996,train,valid,train,not_assigned
10.1021_cm403345a__sample_5997,train,valid,train,not_assigned
10.1021_cm404026k__sample_6666,train,train,train,not_assigned
10.1021_cm404026k__sample_6667,test,valid,train,not_assigned
10.1021_cm404026k__sample_6668,train,train,train,not_assigned
10.1021_cm404026k__sample_6669,train,train,train,not_assigned
10.1021_cm404026k__sample_6670,train,train,train,not_assigned
10.1021_cm404026k__sample_6672,test,train,train,not_assigned
10.1021_cm404026k__sample_6673,train,train,train,not_assigned
10.1021_cm404026k__sample_6674,train,test,train,not_assigned
10.1021_cm404026k__sample_6675,train,train,train,not_assigned
10.1021_cm404026k__sample_6676,train,test,train,not_assigned
10.1021_cm404026k__sample_6677,train,train,train,not_assigned
10.1021_cm404115k__sample_15888,train,train,train,not_assigned
10.1021_cm404115k__sample_15889,train,test,train,not_assigned
10.1021_cm404115k__sample_15890,train,train,train,not_assigned
10.1021_cm404115k__sample_15892,test,train,train,not_assigned
10.1021_cm404115k__sample_15893,train,train,train,not_assigned
10.1021_cm404115k__sample_15895,train,valid,train,not_assigned
10.1021_cm5004559__sample_6678,train,train,train,not_assigned
10.1021_cm5004559__sample_6679,train,valid,train,not_assigned
10.1021_cm5004559__sample_6680,train,train,train,not_assigned
10.1021_cm5004559__sample_6681,train,valid,train,not_assigned
10.1021_cm5004559__sample_6682,train,train,train,not_assigned
10.1021_cm5004559__sample_6683,train,test,train,not_assigned
10.1021_cm5004559__sample_6684,train,train,train,not_assigned
10.1021_cm5004559__sample_6685,train,train,train,not_assigned
10.1021_cm501188c__sample_31079,train,valid,train,not_assigned
10.1021_cm501188c__sample_31081,train,train,train,not_assigned
10.1021_cm502042e__sample_31085,train,train,train,not_assigned
10.1021_cm502042e__sample_31086,train,train,train,not_assigned
10.1021_cm502042e__sample_31087,test,test,train,not_assigned
10.1021_cm502069n__sample_6686,train,test,train,not_assigned
10.1021_cm5023823__sample_10093,train,train,train,not_assigned
10.1021_cm5023823__sample_10115,train,train,train,not_assigned
10.1021_cm5023823__sample_10117,train,test,train,not_assigned
10.1021_cm502570b__sample_6692,train,train,train,not_assigned
10.1021_cm502570b__sample_6693,test,train,train,not_assigned
10.1021_cm502570b__sample_6694,train,train,train,not_assigned
10.1021_cm502570b__sample_6695,train,train,train,not_assigned
10.1021_cm502588r__sample_6001,train,train,train,not_assigned
10.1021_cm502588r__sample_6002,train,train,train,not_assigned
10.1021_cm502588r__sample_6003,train,train,train,not_assigned
10.1021_cm502588r__sample_6004,train,train,train,not_assigned
10.1021_cm502588r__sample_6005,train,test,train,not_assigned
10.1021_cm504059t__sample_6006,train,train,train,not_assigned
10.1021_cm504059t__sample_6007,train,train,train,not_assigned
10.1021_cm504112m__sample_177,train,train,train,not_assigned
10.1021_cm504112m__sample_263,train,train,train,not_assigned
10.1021_cm504112m__sample_283,train,test,train,not_assigned
10.1021_cm504112m__sample_305,train,train,train,not_assigned
10.1021_cm504112m__sample_365,train,train,train,not_assigned
10.1021_cm504112m__sample_376,train,train,train,not_assigned
10.1021_cm504112m__sample_408,train,train,train,not_assigned
10.1021_cm504112m__sample_423,train,train,train,not_assigned
10.1021_cm5042138__sample_49,test,valid,test,not_assigned
10.1021_cm5042937__sample_6012,train,valid,train,not_assigned
10.1021_cm5042937__sample_6013,test,test,train,not_assigned
10.1021_cm5042937__sample_6014,train,test,train,not_assigned
10.1021_cm5042937__sample_6015,train,train,train,not_assigned
10.1021_cm504398d__sample_12860,train,train,train,not_assigned
10.1021_cm504398d__sample_12861,train,train,train,not_assigned
10.1021_cm504398d__sample_12862,train,train,train,not_assigned
10.1021_cm504398d__sample_12863,train,train,train,not_assigned
10.1021_cm504398d__sample_12864,train,train,train,not_assigned
10.1021_cm504436v__sample_630,train,train,train,not_assigned
10.1021_cm504436v__sample_631,train,train,train,not_assigned
10.1021_cm504436v__sample_632,train,valid,train,not_assigned
10.1021_cm504436v__sample_633,train,train,train,not_assigned
10.1021_cm702247b__sample_16512,train,test,train,not_assigned
10.1021_cm702247b__sample_16513,train,train,train,not_assigned
10.1021_cm703616q__sample_12853,train,test,test,not_assigned
10.1021_cm703616q__sample_12854,train,valid,test,not_assigned
10.1021_cm703616q__sample_12855,test,valid,test,not_assigned
10.1021_cm703616q__sample_12856,test,train,test,not_assigned
10.1021_cm703616q__sample_12857,test,train,test,not_assigned
10.1021_cm703616q__sample_12858,train,train,test,not_assigned
10.1021_cm703616q__sample_12859,test,train,test,not_assigned
10.1021_cm703661g__sample_26999,train,train,train,not_assigned
10.1021_cm703661g__sample_27000,train,train,train,not_assigned
10.1021_cm703661g__sample_27002,test,train,train,not_assigned
10.1021_cm802893v__sample_16514,train,train,train,not_assigned
10.1021_cm802893v__sample_16515,train,train,train,not_assigned
10.1021_cm803437x__sample_27005,train,valid,train,not_assigned
10.1021_cm803437x__sample_27006,train,train,train,not_assigned
10.1021_cm803437x__sample_27007,train,train,train,not_assigned
10.1021_cm803437x__sample_27008,train,valid,train,not_assigned
10.1021_cm803437x__sample_27010,train,train,train,not_assigned
10.1021_cm803437x__sample_27012,train,train,train,not_assigned
10.1021_cm803437x__sample_27013,train,test,train,not_assigned
10.1021_cm803437x__sample_27015,test,train,train,not_assigned
10.1021_cm803437x__sample_27016,train,valid,train,not_assigned
10.1021_cm803437x__sample_27017,train,train,train,not_assigned
10.1021_cm803519p__sample_27024,train,test,train,not_assigned
10.1021_cm803519p__sample_27025,train,valid,train,not_assigned
10.1021_cm803519p__sample_27027,test,test,train,not_assigned
